DLBA Sale ID,Address,Sale Closed Date,Final Sale Price,Program,Block Range,Council District,Neighborhood,Zip Code,Street Number,Street Prefix,Street Name,Street Type,Parcel ID,Address ID,Longitude,Latitude,ObjectId,x,y
A-301451,12426 Barlow,2021-06-11,1500,Own It Now,12400-12599 Barlow St,4,Gratiot-Findlay,48205,12426,,BARLOW,St,21033031.,230553,-82.9910295502072,42.4202861000554,11131,-9238519.14993858,5224145.66155554
A-332358,5365 Vancouver,2022-05-13,1100,Demo Pull Sale,5200-5499 Vancouver St,6,Midwest,48204,5365,,VANCOUVER,St,16002815.,191190,-83.1273719942924,42.3559007051089,11132,-9253696.72138766,5214441.63430263
A-274268,18212 Hawthorne,2021-03-17,2000,Own It Now,18096-18299 Hawthorne St,3,Hawthorne Park,48203,18212,,HAWTHORNE,St,09021480-1,280724,-83.0919866912324,42.4259696791361,11133,-9249757.64746946,5225002.75667978
A-273029,6488 Iroquois,2020-10-13,1000,Own It Now,6400-6599 Iroquois St,3,Airport Sub,48213,6488,,IROQUOIS,St,17007220.,223794,-83.0169182333199,42.3894023707766,11134,-9241401.06496,5219489.69064975
A-273524,19993 Irvington,2020-11-17,2200,Own It Now,19900-20099 Irvington St,3,Nolan,48203,19993,,IRVINGTON,St,09023442.,282675,-83.098624093021,42.4410450501913,11135,-9250496.51965675,5227276.52935044
A-267376,17863 Maine,2020-06-25,1000,Own It Now,17800-17999 Maine St,3,Cadillac Heights,48212,17863,,MAINE,St,09012666-7,279700,-83.0756818112285,42.4243077885903,11136,-9247942.59652997,5224752.13221426
A-271579,19621 St Aubin,2020-11-19,1100,Own It Now,19600-19899 Saint Aubin St,3,Nolan,48234,19621,,ST AUBIN,St,09015928.,287458,-83.0821844241973,42.4380950486819,11137,-9248666.46409448,5226831.54649077
A-149799,19199 Moenart,2017-12-01,1000,Own It Now,19000-19299 Moenart St,3,Farwell,48234,19199,,MOENART,St,13015933.,292878,-83.050595610794,42.4348638318257,11138,-9245150.01347167,5226344.16870508
A-416033,13240 Coyle,2024-11-14,15100,Own It Now,13201-13899 Coyle St,1,Schoolcraft Southfield,48227,13240,,COYLE,St,22044829.,136365,-83.193308818623,42.384534056485,11139,-9261036.77509667,5218755.96211966
A-408854,6110 Colfax,2024-07-18,6000,Own It Now,6000-6299 Colfax St,6,Midwest,48210,6110,,COLFAX,St,16013911.,181989,-83.1249924515016,42.3478275303641,11140,-9253431.83189587,5213225.56466905
A-372255,4003 Pingree,2023-06-13,8100,Own It Now,4000-4299 Pingree St,5,Petoskey-Otsego,48204,4003,,PINGREE,St,14002998.,52977,-83.1166678886932,42.3642386994763,11141,-9252505.14580296,5215697.75795903
A-300962,8936 Ward,2021-06-08,5500,Own It Now,8800-9099 Ward St,7,Barton-McFarland,48228,8936,,WARD,St,22024536.,204281,-83.1723171215593,42.3606188022233,11142,-9258699.99006865,5215152.39787756
A-299396,2548 Cortland,2021-05-07,4500,Demo Pull Sale,2400-2599 Cortland St,5,Dexter-Linwood,48206,2548,,CORTLAND,St,10003603.,33326,-83.1169321849049,42.3870800063769,11143,-9252534.56712267,5219139.66814318
A-150287,12095 Corbett,2018-05-11,1000,Own It Now,12000-12199 Corbett Ave,4,Wade,48213,12095,,CORBETT,Ave,21006973.,230880,-82.9853319997607,42.4035074999655,11144,-9237884.90152412,5221615.86811713
A-297160,8241 E Brentwood,2021-07-20,1100,Own It Now,8200-8599 E Brentwood St,3,Mount Olivet,48234,8241,E,BRENTWOOD,St,17004887.,264840,-83.0201421236785,42.433492161404,11145,-9241759.94679309,5226137.28158724
A-334112,2440 Clairmount,2022-06-15,55600,Own It Now,2400-2599 Clairmount St,5,Virginia Park Community,48206,2440,,CLAIRMOUNT,St,10002441.,37560,-83.106544188562,42.3740624694122,11146,-9251378.18065941,5217177.92849524
A-273083,9053 Quincy,2020-09-29,1100,Own It Now,9000-9099 Quincy St,5,Petoskey-Otsego,48204,9053,,QUINCY,St,14006834.,56483,-83.1214057237699,42.3679047639517,11147,-9253032.55919116,5216250.10544756
A-284911,2694 Cortland,2021-02-26,1100,Own It Now,2600-2899 Cortland St,5,Dexter-Linwood,48206,2694,,CORTLAND,St,10003586.,31731,-83.1197951366641,42.3865398658619,11148,-9252853.26945467,5219058.26101069
A-254406,20013 Griggs,2019-12-03,1000,Own It Now,19900-20099 Griggs St,2,McDowell,48221,20013,,GRIGGS,St,16041422.,25484,-83.1648610545338,42.4401601282129,11149,-9257869.98448405,5227143.04413012
A-284886,7124 Nagle,2021-02-04,1100,Own It Now,7100-7245 Nagle St,3,Airport Sub,48213,7124,,NAGLE,St,15001273.,223772,-83.028564990139,42.3894169131544,11150,-9242697.5759985,5219491.88249108
A-414683,18120 Cardoni,2024-09-10,7200,Own It Now,18000-18499 Cardoni St,3,Hawthorne Park,48203,18120,,CARDONI,St,09021111.,280190,-83.0907836793887,42.4267376822019,11151,-9249623.7288036,5225118.57904166
A-345087,9940 Manor,2022-10-04,3500,Demo Pull Sale,9900-11299 Manor,7,Barton-McFarland,48204,9940,,MANOR,,18018196.,209337,-83.1664887922107,42.369502823482,11152,-9258051.18341339,5216490.88712459
A-272074,14216 Cloverlawn,2020-11-02,2000,Own It Now,14200-14307 Cloverlawn St,7,Davison-Schoolcraft,48238,14216,,CLOVERLAWN,St,16031193.,69027,-83.1516894244119,42.3921399983304,11153,-9256403.72532597,5219902.3174889
A-262793,17801 Maine,2020-02-18,1000,Own It Now,17800-17999 Maine St,3,Cadillac Heights,48212,17801,,MAINE,St,09012677.,279839,-83.0756487703879,42.4234714560688,11154,-9247938.91844042,5224626.01006048
A-243531,5460 Bewick,2019-09-05,1500,Own It Now,5000-5699 Bewick St,4,West End,48213,5460,,BEWICK,St,21037287.,293279,-82.9981407270927,42.3889585780314,11155,-9239310.76252842,5219422.80201957
A-105819,14396 Prevost,2016-10-25,3800,Own It Now,14300-14499 Prevost St,1,Greenfield-Grand River,48227,14396,,PREVOST,St,22054917.,150779,-83.202356869044,42.3931334757229,11156,-9262043.99946221,5220052.06306702
A-056758,9651 Meyers,2016-05-04,1000,Own It Now,9500-9899 Meyers Rd,7,Barton-McFarland,48227,9651,,MEYERS,Rd,22020626.002L,206867,-83.1683384314404,42.3681840745928,11157,-9258257.08431059,5216292.18909798
A-302250,9031 N Clarendon,2021-06-10,15000,Own It Now,8800-9099 N Clarendon St,5,Petoskey-Otsego,48204,9031,N,CLARENDON,St,14007465.,549545,-83.1242559347377,42.3665584060552,11158,-9253349.84322475,5216047.2527324
A-232944,6109 16th St,2019-03-20,1000,Own It Now,6100-6499 16th St,5,NW Goldberg,48208,6109,,16TH ST,St,10006247.,68362,-83.0953678812062,42.3585346277712,11159,-9250134.03981562,5214838.41825941
A-419457,3857 28th St,2024-12-27,17000,Own It Now,3800-3999 28th St,6,Chadsey Condon,48210,3857,,28TH ST,St,14011279.,149988,-83.1068385886792,42.3339117636887,11160,-9251410.95313054,5211129.78666835
A-299138,14651 Cherrylawn,2021-04-26,1800,Own It Now,14500-14799 Cherrylawn St,7,Chalfonte,48238,14651,,CHERRYLAWN,St,16033409.,83878,-83.1545735000067,42.3974173001576,11161,-9256724.77915259,5220697.7855993
A-297601,4824 Pennsylvania,2021-04-07,1000,Own It Now,4700-4999 Pennsylvania St,4,West End,48214,4824,,PENNSYLVANIA,St,19005688.,546605,-82.9972278582629,42.381440062219,11162,-9239209.14243512,5218289.67999982
A-014472,9062 Burnette,2015-04-20,900,Own It Now,9000-9199 Burnette St,6,Midwest,48204,9062,,BURNETTE,St,16022256.,211254,-83.1415214259381,42.3617402017863,11163,-9255271.82891347,5215321.3403515
A-160874,11720 Minock,2018-05-18,2800,Own It Now,11600-11999 Minock St,7,Weatherby,48228,11720,,MINOCK,St,22090724.,174140,-83.2323016350966,42.3737900001693,11164,-9265377.43557111,5217136.87179171
A-270578,2998 Waverly,2020-07-16,1500,Own It Now,2900-3199 Waverly,2,Dexter-Linwood,48238,2998,,WAVERLY,,12004429.,39882,-83.1263438530742,42.3908569856737,11165,-9253582.26923078,5219708.93413737
A-293865,5335 Allendale,2021-03-19,3600,Demo Pull Sale,5200-5499 Allendale St,6,Midwest,48204,5335,,ALLENDALE,St,16002415.,543772,-83.1252066497341,42.3536757999829,11166,-9253455.67633404,5214106.47923333
A-233383,12946 Burt Rd,2019-05-15,1500,Own It Now,12800-13499 Burt Rd,1,Brightmoor,48223,12946,,BURT RD,Rd,22107501-2,546979,-83.2461664000072,42.3835599501419,11167,-9266920.85414092,5218609.15640521
A-111858,18034 Concord,2017-12-13,1000,Own It Now,18000-18398 Concord St,3,Grant,48234,18034,,CONCORD,St,15011100.,267683,-83.0321964305686,42.4271220050232,11168,-9243101.82609797,5225176.53920874
A-256932,14638 Rockdale,2020-02-13,1000,Own It Now,14500-14799 Rockdale St,1,Brightmoor,48223,14638,,ROCKDALE,St,22114155.,134856,-83.2575998876785,42.3951071242327,11169,-9268193.62416648,5220349.55561752
A-397817,4685 Coplin,2024-03-08,10000,Own It Now,4600-4799 Coplin St,4,Fox Creek,48215,4685,,COPLIN,St,21051592.,306292,-82.9629381134694,42.3912309504657,11170,-9235392.02550528,5219765.2999423
A-365897,4036 Bewick,2023-05-19,1700,Demo Pull Sale,3866-4399 Bewick St,4,West End,48214,4036,,BEWICK,St,21037159.,300435,-82.991287700563,42.3788431652463,11171,-9238547.88710474,5217898.33093882
A-249878,14930 Monte Vista,2020-01-16,1100,Own It Now,14850-14999 Monte Vista St,2,Bethune Community,48238,14930,,MONTE VISTA,St,16044598.,89588,-83.1668220826269,42.3996345535614,11172,-9258088.2851328,5221032.02073592
A-366995,3351 Elmhurst,2023-05-16,12500,Own It Now,3200-3699 Elmhurst St,5,Dexter-Linwood,48206,3351,,ELMHURST,St,12003618.,50818,-83.1241014547677,42.3812270873601,11173,-9253332.64659316,5218257.584351
A-362811,7503 Wetherby,2023-05-10,16300,Own It Now,7438-7609 Wetherby St,6,Midwest,48210,7503,,WETHERBY,St,18013153.,181135,-83.1399815553174,42.3478368043863,11174,-9255100.41130009,5213226.96153382
A-272197,13191 Santa Rosa,2020-11-20,2200,Own It Now,13100-13499 Santa Rosa Dr,7,Oakman Blvd Community,48238,13191,,SANTA ROSA,Dr,16020780.,79014,-83.1419544162146,42.3853685759683,11175,-9255320.02917057,5218881.73277557
A-384627,13191 Santa Rosa,2024-01-25,4500,Own It Now,13100-13499 Santa Rosa Dr,7,Oakman Blvd Community,48238,13191,,SANTA ROSA,Dr,16020780.,79014,-83.1419544162146,42.3853685759683,11176,-9255320.02917057,5218881.73277557
A-362809,7873 Frontenac,2023-07-25,68700,Own It Now,7800-7956 Frontenac St,3,Airport Sub,48211,7873,,FRONTENAC,St,15007828-9,157340,-83.0283661333222,42.3877060079139,11177,-9242675.43935891,5219234.01667284
A-152699,7507 Hanover,2017-12-13,5000,Own It Now,7400-7583 Hanover St,5,LaSalle Gardens,48206,7507,,HANOVER,St,08009187.,54186,-83.0958298501015,42.3651554000802,11178,-9250185.4659578,5215835.86960437
A-344066,2303 Tyler,2022-08-19,7500,Own It Now,2287-2399 Tyler St,5,Dexter-Linwood,48238,2303,,TYLER,St,08004385.,41163,-83.1167829024939,42.39302819449,11179,-9252517.94908069,5220036.194049
A-256516,11682 Riad,2019-12-11,1000,Own It Now,11600-11799 Riad St,4,Denby,48224,11682,,RIAD,St,21057585.,295678,-82.9599765805049,42.4212692790149,11180,-9235062.34916371,5224293.92135684
A-376646,8845 N Clarendon,2023-08-24,1100,Demo Pull Sale,8800-9099 N Clarendon St,5,Petoskey-Otsego,48204,8845,N,CLARENDON,St,14007493.,85703,-83.1258727717011,42.3643870755876,11181,-9253529.82869222,5215720.11241528
A-255395,11365 Sussex,2019-11-19,4000,Own It Now,11300-11599 Sussex,7,Plymouth-Hubbell,48227,11365,,SUSSEX,,22046947.,251130,-83.1945281986871,42.3712645190558,11182,-9261172.51586449,5216756.33115282
A-182048,14203 Rosemary,2019-04-10,1000,Own It Now,14200-14399 Rosemary Ave,4,Eden Gardens,48213,14203,,ROSEMARY,Ave,21009785.,236801,-82.9743349513083,42.4152227249913,11183,-9236660.71569016,5223382.15987497
A-137718,9595 Rutherford,2017-06-06,1000,Own It Now,9500-9899 Rutherford St,7,Joy Community,48227,9595,,RUTHERFORD,St,22056719.,202658,-83.2024569456699,42.3667570614421,11184,-9262055.13994124,5216077.18341918
A-149812,20315 Goulburn,2018-02-07,1000,Own It Now,20200-20499 Goulburn St,3,Conner Creek,48205,20315,,GOULBURN,St,21032267.,470608,-82.9945336000158,42.4472776001836,11185,-9238909.218979,5228216.72587235
A-376821,19415 Moross,2023-08-10,19000,Demo Pull Sale,19300-19599 Moross Rd,4,Moross-Morang,48224,19415,,MOROSS,Rd,21079278-9,305312,-82.9430265017314,42.4309116547106,11186,-9233175.47502573,5225748.07966861
A-297908,14185 Washburn,2021-04-22,1100,Own It Now,14100-14199 Washburn St,7,Northwest Community,48238,14185,,WASHBURN,St,16039861.,543418,-83.1607426021421,42.3915109725313,11187,-9257411.52046095,5219807.5064593
A-295868,14030 Sussex,2021-03-05,7000,Demo Pull Sale,13900-14099 Sussex,1,Cadillac Community,48227,14030,,SUSSEX,,22046123.,129041,-83.1947491104251,42.3890622227121,11188,-9261197.10764667,5219438.42334735
A-381738,17163 Orleans,2023-11-10,1000,Demo Pull Sale,17100-17299 Orleans St,3,Cadillac Heights,48203,17163,,ORLEANS,St,09018234.,279524,-83.0850477764235,42.4193012016676,11189,-9248985.21100627,5223997.14480155
A-299144,7538 Burnette,2021-07-12,5100,Own It Now,7400-7699 Burnette St,6,Midwest,48210,7538,,BURNETTE,St,18013219.,184318,-83.1405562613181,42.3492175729499,11190,-9255164.38727944,5213434.93691307
A-300532,4030 Taylor,2021-05-11,9000,Own It Now,4000-4099 Taylor St,5,Petoskey-Otsego,48204,4030,,TAYLOR,St,14003278.,56464,-83.1197551745096,42.3678923162274,11191,-9252848.82088798,5216248.22995704
A-393376,5172 Bewick,2024-03-15,5300,Own It Now,5000-5699 Bewick St,4,West End,48213,5172,,BEWICK,St,21037239.,291166,-82.9957195256893,42.3854315800251,11192,-9239041.23562108,5218891.2282018
A-307999,19644 Andover,2021-08-13,1200,Own It Now,19600-19899 Andover St,3,Nolan,48203,19644,,ANDOVER,St,09023585.,282659,-83.0989683264029,42.4379481019458,11193,-9250534.83954154,5226809.38136211
A-277518,12442 Fairport,2021-02-02,1100,Own It Now,12350-12599 Fairport St,4,Gratiot-Findlay,48205,12442,,FAIRPORT,St,21031056.,238369,-82.9879084428379,42.4226235503302,11194,-9238171.70985552,5224498.14433864
A-272525,7469 E Robinwood,2020-09-16,1200,Own It Now,7410-7499 E Robinwood St,3,Grant,48234,7469,E,ROBINWOOD,St,15004769.,267334,-83.0281825380959,42.4323309305484,11195,-9242655.00163181,5225962.13831197
A-293836,15846 West Parkway,2021-03-30,2000,Demo Pull Sale,566-699 West Ave,1,Brightmoor,48223,15846,,WEST PARKWAY,Ave,22119251.,132901,-83.2665632166354,42.4063914607455,11196,-9269191.41738178,5222050.64914566
A-140456,20440 Fleming,2017-06-13,5100,Own It Now,20400-20561 Fleming St,3,Butler,48234,20440,,FLEMING,St,13024719.011,286643,-83.0786147785428,42.4456168992721,11197,-9248269.09295791,5227966.19564073
A-233425,5524 Pacific,2019-05-31,1500,Own It Now,5500-5799 Pacific St,6,Midwest,48204,5524,,PACIFIC,St,16002584.,187860,-83.1279356097512,42.3542078192738,11198,-9253759.46277354,5214186.62043067
A-256791,4867 Philip,2020-01-17,1000,Demo Pull Sale,4800-4999 Philip St,4,Fox Creek,48215,4867,,PHILIP,St,21060535.,313792,-82.9567758001445,42.3953661001173,11199,-9234706.03992384,5220388.59233882
A-270993,9602 Woodmont,2020-09-03,1600,Own It Now,9500-9899 Woodmont Ave,7,Joy Community,48227,9602,,WOODMONT,Ave,22062533.,203274,-83.2078746420645,42.3667555204077,11200,-9262658.23514516,5216076.95123675
A-327117,2505 Buena Vista,2022-01-11,1600,Demo Pull Sale,2400-2599 W Buena Vista St,5,Dexter-Linwood,48238,2505,,BUENA VISTA,St,10004017.,40133,-83.1194394254679,42.391097619409,11201,-9252813.67186543,5219745.20359393
A-187073,2441 Ford,2018-11-28,3700,Own It Now,2400-2557 Ford St,5,Oakman Blvd Community,48238,2441,,FORD,St,10004433.,33966,-83.1218290030993,42.3965886856722,11202,-9253079.67843058,5220572.8809069
A-341655,15502 Glenwood,2022-06-21,1200,Own It Now,15400-15599 Glenwood St,4,Mapleridge,48205,15502,,GLENWOOD,St,21018013.,82933,-82.9609006007187,42.4307131994235,11203,-9235165.21062339,5225718.14854445
A-234966,9596 Sorrento,2019-09-24,1000,Own It Now,9500-9899 Sorrento St,7,Barton-McFarland,48227,9596,,SORRENTO,St,22023350.,205763,-83.1713027102348,42.3673665262043,11204,-9258587.06631655,5216169.00985549
A-105791,12155 Manor,2016-08-25,1000,Own It Now,12000-12299 Manor,7,Grand River-I96,48204,12155,,MANOR,,18018281.,209762,-83.1674702962031,42.3778156895043,11205,-9258160.44393803,5217743.49612383
A-416418,5548 Montclair,2024-10-16,8500,Own It Now,5500-5753 Montclair St,4,West End,48213,5548,,MONTCLAIR,St,21040816.,293472,-82.9927198214424,42.3901607556689,11206,-9238707.31007179,5219603.99583592
A-240870,19334 Harlow,2019-07-24,1000,Own It Now,19300-19399 Harlow St,2,Greenfield,48235,19334,,HARLOW,St,22069936.,79996,-83.2158613130796,42.4327192397121,11207,-9263547.30729569,5226020.70489162
A-342027,97 E Margaret,2022-07-21,2600,Own It Now,1-599 E Margaret St,3,Greenfield Park,48203,97,E,MARGARET,St,01005870.,205525,-83.1001918896827,42.4264127035703,11208,-9250671.0459828,5225069.56891742
A-273911,9260 Mckinney,2020-10-30,3000,Demo Pull Sale,9200-9399 McKinney Ave,4,Outer Drive-Hayes,48224,9260,,MCKINNEY,Ave,21068090.,303267,-82.9505948916994,42.4099180660751,11209,-9234017.9843431,5222582.34134084
A-381954,5965 Belvidere,2024-02-01,1000,Demo Pull Sale,5900-6099 Belvidere St,5,Gratiot Woods,48213,5965,,BELVIDERE,St,19007727.,78667,-83.0074595296939,42.3884849720724,11210,-9240348.12688879,5219351.42045083
A-402597,13136 August,2024-05-07,1100,Demo Pull Sale,13100-13201 August St,4,Eden Gardens,48205,13136,,AUGUST,St,21012791.,227524,-82.9828009824137,42.4197169108064,11211,-9237603.14996186,5224059.83095521
A-379196,11128 Glenfield,2023-09-12,3500,Own It Now,11101-11699 Glenfield Ave,4,Gratiot-Findlay,48213,11128,,GLENFIELD,Ave,21010567.,235505,-82.9987032089865,42.4083993178975,11212,-9239373.37772642,5222353.36208159
A-301057,12455 Dresden,2021-07-07,1000,Own It Now,12400-12599 Dresden St,4,LaSalle College Park,48205,12455,,DRESDEN,St,21034972.,234681,-82.9945293861906,42.4180856461033,11213,-9238908.74989812,5223813.8495486
A-283435,12016 Birwood,2021-03-31,1000,Own It Now,12000-12095 Birwood St,7,Grand River-I96,48204,12016,,BIRWOOD,St,18016938.,206402,-83.1630862085667,42.3760191413313,11214,-9257672.40953475,5217472.77250679
A-376825,8167 Knodell,2023-08-17,2500,Own It Now,8100-8599 Knodell St,3,Airport Sub,48213,8167,,KNODELL,St,17001921.,319604,-83.0196664262733,42.3985562251805,11215,-9241706.99240017,5220869.46894825
A-416319,12056 Longview,2024-10-24,10000,Own It Now,12000-12199 Longview St,4,Wade,48213,12056,,LONGVIEW,St,21007602.,421961,-82.9867739955581,42.4046217971964,11216,-9238045.423762,5221783.8553056
A-398984,3751 Concord,2024-05-10,10600,Own It Now,3700-3899 Concord St,5,Gratiot-Grand,48207,3751,,CONCORD,St,15011658.,332083,-83.0179773381792,42.3649037404622,11217,-9241518.96397363,5215797.95394497
A-366984,14515 Hubbell,2023-06-09,3000,Demo Pull Sale,14500-14799 Hubbell St,1,Hubbell-Lyndon,48227,14515,,HUBBELL,St,22040048.,133354,-83.1889205178256,42.3948552761734,11218,-9260548.27168645,5220311.59346322
A-245457,19162 Orleans,2019-08-28,5000,Own It Now,19100-19299 Orleans St,3,Nolan,48203,19162,,ORLEANS,St,09017866.,538745,-83.0849827750125,42.4337842331329,11219,-9248977.9750823,5226181.33397533
A-297124,12551 Loretto,2021-03-26,1000,Demo Pull Sale,12414-12699 Loretto St,4,Eden Gardens,48205,12551,,LORETTO,St,21012354-5,235906,-82.9863099102603,42.417235455581,11220,-9237993.76202297,5223685.65029174
A-397802,6549 Bewick,2024-03-15,3500,Demo Pull Sale,6500-6606 Bewick St,3,Airport Sub,48213,6549,,BEWICK,St,19003661.,290168,-83.0024284601429,42.3943416468499,11221,-9239788.07078823,5220234.17235157
A-336067,19456 Syracuse,2022-07-12,1600,Own It Now,19300-19599 Syracuse St,3,Farwell,48234,19456,,SYRACUSE,St,13013718-9,291986,-83.0458237249171,42.4382772339986,11222,-9244618.80956573,5226859.02700306
A-351449,4738 Hurlbut,2022-11-22,1200,Own It Now,4700-4937 Hurlbut St,4,West End,48214,4738,,HURLBUT,St,19004443.,300848,-82.9939447569398,42.3808650341693,11223,-9238843.66926761,5218203.0226111
A-055629,3116 Greyfriars,2016-09-19,1000,Own It Now,3100-3299 S Greyfriars St,6,Boynton,48217,3116,,GREYFRIARS,St,20015554-5,907,-83.1655009588206,42.2672737020816,11224,-9257941.21830342,5201100.21100987
A-397810,1238 Patricia,2024-03-05,8000,Demo Pull Sale,1160-1399 S Patricia St,6,Boynton,48217,1238,,PATRICIA,St,20014835.,3016,-83.1497474497982,42.2806279001195,11225,-9256187.54570084,5203109.27736933
A-254803,18876 Cardoni,2019-12-17,1000,Own It Now,18800-19099 Cardoni St,3,Hawthorne Park,48203,18876,,CARDONI,St,09021162.,278066,-83.0909948466582,42.4313145077401,11226,-9249647.23583651,5225808.83845238
A-359452,17910 Yonka,2023-03-09,1100,Own It Now,17800-17998 Yonka St,3,Davison,48212,17910,,Yonka,St,13021829.,271709,-83.0654118258704,42.4255862182108,11227,-9246799.34698946,5224944.92755884
