...1,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,City of Detroit?,...14,...15,...16,...17,...18,...19,...20,...21,...22,...23,Total Pop,Nonwite Pop,% Nonwhite Pop,White Pop,Racial Type,Total Housing Units,# HU reporting value,Total Occupied,# Owner Occupied,# Tenant Occupied,% Owner Occupied,% Owner Type,White OO,White TO,Total White Occupied,% White Ownership (White Pop),Nonwhite OO,Nonwhite TO,Total Nonwhite Occupied,% Nonwhite Ownership (Nonwhite Pop),Housing Quality Nonwhite HHS,Sound w all fac,Sound but lacking some fac,Deteriorating w all fac,Deteriorating but lacking some fac,Dilapodated,OO Units by Reported Value,...36,...37,...38,...39,...40,...41,Occupied by Tenure,OO,TO,Nonwhite Occupied by Tenure,med.val,,Nonwhite Pop Type,Zero,Min,Avg,Above Avg,Majority,Nonwhite Owner Type,Zero,Min,Avg,Above Avg,Majority,Race and Tenure Type,Zero-Owner,Zero-Mixed,Zero-Renter,Min-Owner,Min-Mixed,Min-Renter,Avg-Owner,Avg-Mixed,Avg-Renter,Above Avg-Owner,Above Avg-Mixed,Above Avg-Renter,Majority-Owner,Majority-Mixed,Majority-Renter,,% Nonwhite Lower,% Nonwhite Upper,Type,#,%,# Nonwhite Owner Types,% Nonwhite Owner Types,,% Owner Lower,% Owner Higher,Type,#,%
GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,MSA,PLACE,PRETRACTA,TRACTA,POSTTRCTA,URBAN,AREANAME,,60MCD,PLACEDC,60PLACESC,SF1,SF2,SF3,SF4,SF5,SF6,GC23,CA4001,B9T001,,,,CA5001,CA6001,,B8F001,B8F002,,,,,,,B9P001,B9P002,,,,B9Q001,B9Q002,B9Q003,B9Q004,B9Q005,,B78001,B78002,B78003,B78004,B78005,B78006,,B9O001,B9O002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,5.00%,Zero,514,65.98%,,,,0.00%,40.00%,1,101,12.97%
G26016300020,1960,Michigan,26,Wayne,163,2160,22000,,20,,550,TRACT 20   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,582,501,86.08%,81,Above Avg,241,501,151,66,85,43.71%,2,10,14,24,41.67%,56,71,127,44.09%,,56,5,41,0,17,,8,42,14,2,0,0,,66,85,,7857,,,,,,7857,,,,,,,,,,,,,,,,,,,7857,,,,,,,,,,,,,,,,,,
G26016300021,1960,Michigan,26,Wayne,163,2160,22000,,21,,550,TRACT 21   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3584,2345,65.43%,1239,Above Avg,1373,2342,946,342,604,36.15%,2,140,250,390,35.90%,202,354,556,36.33%,,349,12,179,8,8,,15,199,55,5,0,2,,342,604,,8358.090361,,,,,,8358.090361,,,,,,,,,,,,,,,,,,,8358.090361,,,,,,,,,,,,,,,,,,
G26016300022,1960,Michigan,26,Wayne,163,2160,22000,,22,,550,TRACT 22   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1212,165,13.61%,1047,Avg,762,159,614,78,536,12.70%,1,57,500,557,10.23%,21,36,57,36.84%,,12,2,15,3,5,,1,36,19,3,0,0,,78,536,,9235.416667,,,,,9235.416667,,,,,,,,,,,,,,,,,,9235.416667,,,,,,,,,,,,,,,,,,,,
G26016300023,1960,Michigan,26,Wayne,163,2160,22000,,23,,550,TRACT 23   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,272,58,21.32%,214,Above Avg,162,56,134,10,124,7.46%,1,10,115,125,8.00%,0,9,9,0.00%,,12,0,0,0,0,,0,3,1,1,2,3,,5,129,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
G26016300024,1960,Michigan,26,Wayne,163,2160,22000,,24,,550,TRACT 24   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1366,129,9.44%,1237,Avg,891,128,719,42,677,5.84%,1,42,624,666,6.31%,0,53,53,0.00%,,15,6,3,29,0,,0,0,32,0,2,0,,4,715,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
G26016300025,1960,Michigan,26,Wayne,163,2160,22000,,25,,550,TRACT 25   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1572,298,18.96%,1274,Avg,1073,296,752,11,741,1.46%,1,11,665,676,1.63%,0,76,76,0.00%,,16,1,9,3,47,,0,0,2,1,2,1,,12,740,,16249.5,,,,,16249.5,,,,,,,,,,,,,,,,,,16249.5,,,,,,,,,,,,,,,,,,,,
G26016300026,1960,Michigan,26,Wayne,163,2160,22000,,26,,550,TRACT 26   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3206,846,26.39%,2360,Above Avg,1597,849,939,206,733,21.94%,1,160,558,718,22.28%,46,175,221,20.81%,,68,13,125,15,0,,19,89,49,5,0,0,,206,733,,9179.015625,,,,,,9179.015625,,,,,,,,,,,,,,,,,,,,9179.015625,,,,,,,,,,,,,,,,,
G26016300027,1960,Michigan,26,Wayne,163,2160,22000,,27,,550,TRACT 27   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2460,614,24.96%,1846,Above Avg,1412,599,853,146,707,17.12%,1,125,560,685,18.25%,21,147,168,12.50%,,38,2,79,29,20,,5,57,31,17,6,3,,146,707,,10124.95,,,,,,10124.95,,,,,,,,,,,,,,,,,,,,10124.95,,,,,,,,,,,,,,,,,
G26016300028,1960,Michigan,26,Wayne,163,2160,22000,,28,,550,TRACT 28   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,8969,7361,82.07%,1608,Above Avg,3019,7363,2496,69,2427,2.76%,1,41,632,673,6.09%,28,1795,1823,1.54%,,1727,33,36,7,14,,1,25,18,2,3,0,,69,2427,,9699.12,,,,,,9699.12,,,,,,,,,,,,,,,,,,,,9699.12,,,,,,,,,,,,,,,,,
G26016300029,1960,Michigan,26,Wayne,163,2160,22000,,29,,550,TRACT 29   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2628,749,28.50%,1879,Above Avg,1645,751,1257,124,1133,9.86%,1,85,907,992,8.57%,39,226,265,14.72%,,172,10,52,18,8,,8,34,11,51,1,4,,124,1133,,11327.59375,,,,,,11327.59375,,,,,,,,,,,,,,,,,,,,11327.59375,,,,,,,,,,,,,,,,,
G26016300030,1960,Michigan,26,Wayne,163,2160,22000,,30,,550,TRACT 30   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,5945,2434,40.94%,3511,Above Avg,3139,2486,2264,45,2219,1.99%,1,31,1800,1831,1.69%,14,419,433,3.23%,,326,3,73,26,5,,1,16,13,0,0,1,,27,2237,,7749.9,,,,,,7749.9,,,,,,,,,,,,,,,,,,,,7749.9,,,,,,,,,,,,,,,,,
G26016300031,1960,Michigan,26,Wayne,163,2160,22000,,31,,550,TRACT 31   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,5436,508,9.35%,4928,Avg,3860,513,2994,83,2911,2.77%,1,83,2643,2726,3.04%,0,268,268,0.00%,,176,33,12,33,16,,0,11,18,16,8,12,,83,2911,,18067.95455,,,,,18067.95455,,,,,,,,,,,,,,,,,,18067.95455,,,,,,,,,,,,,,,,,,,,
G26016300032,1960,Michigan,26,Wayne,163,2160,22000,,32,,550,TRACT 32   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5446,413,7.58%,5033,Avg,4618,410,3478,48,3430,1.38%,1,48,3228,3276,1.47%,0,202,202,0.00%,,73,25,94,6,4,,2,13,7,2,0,2,,37,3441,,29999.5,,,,,29999.5,,,,,,,,,,,,,,,,,,29999.5,,,,,,,,,,,,,,,,,,,,
G26016300033,1960,Michigan,26,Wayne,163,2160,22000,,33,,550,TRACT 33   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3376,198,5.86%,3178,Avg,2675,195,2186,30,2156,1.37%,1,30,2090,2120,1.42%,0,66,66,0.00%,,14,14,5,4,29,,2,8,11,1,0,1,,45,2141,,10773.5,,,,,10773.5,,,,,,,,,,,,,,,,,,10773.5,,,,,,,,,,,,,,,,,,,,
G26016300034,1960,Michigan,26,Wayne,163,2160,22000,,34,,550,TRACT 34   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1720,150,8.72%,1570,Avg,1180,149,761,30,731,3.94%,1,27,700,727,3.71%,3,31,34,8.82%,,6,2,11,4,25,,1,14,8,1,0,1,,23,738,,8749.5,,,,,8749.5,,,,,,,,,,,,,,,,,,8749.5,,,,,,,,,,,,,,,,,,,,
G26016300035,1960,Michigan,26,Wayne,163,2160,22000,,35,,550,TRACT 35   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3101,354,11.42%,2747,Avg,1314,355,880,153,727,17.39%,1,149,650,799,18.65%,4,77,81,4.94%,,24,0,37,3,17,,18,53,14,0,0,0,,153,727,,6585.903846,,,,,6585.903846,,,,,,,,,,,,,,,,,,6585.903846,,,,,,,,,,,,,,,,,,,,
G26016300036,1960,Michigan,26,Wayne,163,2160,22000,,36,,550,TRACT 36   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2838,599,21.11%,2239,Above Avg,1203,600,801,226,575,28.21%,1,188,474,662,28.40%,38,101,139,27.34%,,37,1,58,2,41,,55,107,16,1,0,2,,226,575,,6068.651316,,,,,,6068.651316,,,,,,,,,,,,,,,,,,,,6068.651316,,,,,,,,,,,,,,,,,
G26016300037,1960,Michigan,26,Wayne,163,2160,22000,,37,,550,TRACT 37   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2116,714,33.74%,1402,Above Avg,907,712,595,182,413,30.59%,1,165,268,433,38.11%,17,145,162,10.49%,,11,2,44,1,105,,35,92,11,2,3,0,,182,413,,6199.52,,,,,,6199.52,,,,,,,,,,,,,,,,,,,,6199.52,,,,,,,,,,,,,,,,,
G26016300038,1960,Michigan,26,Wayne,163,2160,22000,,38,,550,TRACT 38   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3897,1992,51.12%,1905,Above Avg,1607,1982,998,350,648,35.07%,2,206,361,567,36.33%,144,287,431,33.41%,,113,8,200,4,106,,68,171,25,3,0,0,,350,648,,6161.644531,,,,,,6161.644531,,,,,,,,,,,,,,,,,,,6161.644531,,,,,,,,,,,,,,,,,,
G26016300039,1960,Michigan,26,Wayne,163,2160,22000,,39,,550,TRACT 39   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,5545,1727,31.15%,3818,Above Avg,2353,1727,1578,483,1095,30.61%,1,399,818,1217,32.79%,84,277,361,23.27%,,111,6,141,8,95,,97,217,28,2,0,0,,483,1095,,6728.204545,,,,,,6728.204545,,,,,,,,,,,,,,,,,,,,6728.204545,,,,,,,,,,,,,,,,,
G26016300040,1960,Michigan,26,Wayne,163,2160,22000,,40,,550,TRACT 40   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3308,1157,34.98%,2151,Above Avg,1559,1160,1163,219,944,18.83%,1,162,670,832,19.47%,57,274,331,17.22%,,172,35,75,24,25,,8,89,47,8,2,0,,219,944,,9349.26,,,,,,9349.26,,,,,,,,,,,,,,,,,,,,9349.26,,,,,,,,,,,,,,,,,
G26016300041,1960,Michigan,26,Wayne,163,2160,22000,,41,,550,TRACT 41   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3936,2409,61.20%,1527,Above Avg,1433,2403,951,319,632,33.54%,2,165,302,467,35.33%,154,330,484,31.82%,,159,7,145,21,152,,68,156,33,4,0,0,,319,632,,6866.341772,,,,,,6866.341772,,,,,,,,,,,,,,,,,,,6866.341772,,,,,,,,,,,,,,,,,,
G26016300042,1960,Michigan,26,Wayne,163,2160,22000,,42,,550,TRACT 42   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2319,1867,80.51%,452,Above Avg,1040,1862,618,197,421,31.88%,1,41,105,146,28.08%,156,316,472,33.05%,,147,32,258,5,29,,42,106,23,1,3,1,,197,421,,7050.461538,,,,,,7050.461538,,,,,,,,,,,,,,,,,,,,7050.461538,,,,,,,,,,,,,,,,,
G26016300043,1960,Michigan,26,Wayne,163,2160,22000,,43,,550,TRACT 43   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,4609,2774,60.19%,1835,Above Avg,1800,2781,1378,323,1055,23.44%,1,151,513,664,22.74%,172,542,714,24.09%,,412,57,168,37,40,,24,113,38,4,1,0,,323,1055,,8781.538462,,,,,,8781.538462,,,,,,,,,,,,,,,,,,,,8781.538462,,,,,,,,,,,,,,,,,
G26016300051,1960,Michigan,26,Wayne,163,2160,22000,,51,,550,TRACT 51   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,2032,715,35.19%,1317,Above Avg,746,720,506,207,299,40.91%,2,153,217,370,41.35%,54,82,136,39.71%,,44,1,46,4,41,,31,105,8,1,0,1,,207,299,,6680.875,,,,,,6680.875,,,,,,,,,,,,,,,,,,,6680.875,,,,,,,,,,,,,,,,,,
G26016300052,1960,Michigan,26,Wayne,163,2160,22000,,52,,550,TRACT 52   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1970,167,8.48%,1803,Avg,680,169,542,261,281,48.15%,2,236,265,501,47.11%,25,16,41,60.98%,,18,0,16,0,1,,22,165,27,0,0,0,,261,281,,7780.5,,,,,7780.5,,,,,,,,,,,,,,,,,7780.5,,,,,,,,,,,,,,,,,,,,,
G26016300053,1960,Michigan,26,Wayne,163,2160,22000,,53,,550,TRACT 53   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3705,1620,43.72%,2085,Above Avg,1405,1630,915,393,522,42.95%,2,278,278,556,50.00%,115,244,359,32.03%,,58,11,142,14,134,,32,189,35,3,0,1,,393,522,,7117.208333,,,,,,7117.208333,,,,,,,,,,,,,,,,,,,7117.208333,,,,,,,,,,,,,,,,,,
G26016300054,1960,Michigan,26,Wayne,163,2160,22000,,54,,550,TRACT 54   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3971,927,23.34%,3044,Above Avg,1790,928,1226,545,681,44.45%,2,467,542,1009,46.28%,78,139,217,35.94%,,91,3,89,9,25,,46,230,44,0,0,2,,545,681,,7066.842105,,,,,,7066.842105,,,,,,,,,,,,,,,,,,,7066.842105,,,,,,,,,,,,,,,,,,
G26016300055,1960,Michigan,26,Wayne,163,2160,22000,,55,,550,TRACT 55   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3935,880,22.36%,3055,Above Avg,1615,894,1153,536,617,46.49%,2,471,460,931,50.59%,65,157,222,29.28%,,134,9,38,5,36,,43,212,30,0,0,0,,536,617,,7568.870079,,,,,,7568.870079,,,,,,,,,,,,,,,,,,,7568.870079,,,,,,,,,,,,,,,,,,
G26016300056,1960,Michigan,26,Wayne,163,2160,22000,,56,,550,TRACT 56   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1729,60,3.47%,1669,Zero,725,61,495,286,209,57.78%,2,278,209,487,57.08%,8,0,8,100.00%,,6,0,3,0,4,,40,161,28,3,0,1,,286,209,,6936.162162,,,6936.162162,,,,,,,,,,,,,6936.162162,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300057A,1960,Michigan,26,Wayne,163,2160,22000,,57,A,550,TRACT 57-A  DETROIT CITY,Yes,7,3,15,0,1,1,1,1,1,2,2298,8,0.35%,2290,Zero,779,3,647,372,275,57.50%,2,372,275,647,57.50%,0,0,0,#DIV/0!,,0,0,0,0,0,,24,196,104,9,0,1,,372,275,,8739.173554,,,8739.173554,,,,,,,,,,,,,8739.173554,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300057B,1960,Michigan,26,Wayne,163,2160,22000,,57,B,550,TRACT 57-B  DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,3757,3480,92.63%,277,Above Avg,1050,3478,852,657,195,77.11%,3,64,29,93,68.82%,593,166,759,78.13%,,654,8,90,0,7,,10,168,400,11,0,0,,657,195,,10792.09375,,,,,,10792.09375,,,,,,,,,,,,,,,,,,10792.09375,,,,,,,,,,,,,,,,,,,
G26016300058,1960,Michigan,26,Wayne,163,2160,22000,,58,,550,TRACT 58   DETROIT CITY,Yes,7,3,15,1,1,1,1,1,1,0,0,0,#DIV/0!,0,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,0,0,0,#DIV/0!,0,0,0,#DIV/0!,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300059,1960,Michigan,26,Wayne,163,2160,22000,,59,,550,TRACT 59   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,4800,0,0.00%,4800,Zero,1851,14,1464,870,594,59.43%,2,870,594,1464,59.43%,0,0,0,#DIV/0!,,1,0,1,0,1,,33,554,124,4,2,1,,870,595,,8197.301613,,,8197.301613,,,,,,,,,,,,,8197.301613,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300060,1960,Michigan,26,Wayne,163,2160,22000,,60,,550,TRACT 60   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,7142,3,0.04%,7139,Zero,2782,18,2381,1346,1035,56.53%,2,1346,1032,2378,56.60%,0,3,3,0.00%,,4,0,0,0,0,,29,760,339,37,0,4,,1346,1035,,9038.016874,,,9038.016874,,,,,,,,,,,,,9038.016874,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300061,1960,Michigan,26,Wayne,163,2160,22000,,61,,550,TRACT 61   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5477,4,0.07%,5473,Zero,2111,26,1786,966,820,54.09%,2,966,820,1786,54.09%,0,0,0,#DIV/0!,,3,0,2,0,1,,24,515,245,17,0,0,,966,820,,9147.656736,,,9147.656736,,,,,,,,,,,,,9147.656736,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300062,1960,Michigan,26,Wayne,163,2160,22000,,62,,550,TRACT 62   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,2284,0,0.00%,2284,Zero,807,5,749,441,308,58.88%,2,441,308,749,58.88%,0,0,0,#DIV/0!,,1,0,0,0,0,,12,278,112,10,0,1,,441,308,,9033.477273,,,9033.477273,,,,,,,,,,,,,9033.477273,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300063,1960,Michigan,26,Wayne,163,2160,22000,,63,,550,TRACT 63   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1707,0,0.00%,1707,Zero,653,7,571,257,314,45.01%,2,257,314,571,45.01%,0,0,0,#DIV/0!,,2,0,0,0,0,,7,137,76,6,2,0,,257,314,,9436.725,,,9436.725,,,,,,,,,,,,,9436.725,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300064,1960,Michigan,26,Wayne,163,2160,22000,,64,,550,TRACT 64   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,873,113,12.94%,760,Avg,319,111,235,124,111,52.77%,2,117,95,212,55.19%,7,16,23,30.43%,,11,0,13,0,1,,17,57,16,0,0,0,,124,111,,7560.95122,,,,,7560.95122,,,,,,,,,,,,,,,,,7560.95122,,,,,,,,,,,,,,,,,,,,,
G26016300065,1960,Michigan,26,Wayne,163,2160,22000,,65,,550,TRACT 65   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,2118,0,0.00%,2118,Zero,1010,24,613,316,297,51.55%,2,316,297,613,51.55%,0,0,0,#DIV/0!,,0,0,4,0,1,,37,185,21,0,0,0,,316,297,,7072.7,,,7072.7,,,,,,,,,,,,,7072.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300066,1960,Michigan,26,Wayne,163,2160,22000,,66,,550,TRACT 66   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,4688,782,16.68%,3906,Avg,1668,780,1383,545,838,39.41%,2,466,746,1212,38.45%,79,92,171,46.20%,,91,2,32,3,43,,43,273,70,5,0,0,,545,838,,8355.426923,,,,,8355.426923,,,,,,,,,,,,,,,,,8355.426923,,,,,,,,,,,,,,,,,,,,,
G26016300067,1960,Michigan,26,Wayne,163,2160,22000,,67,,550,TRACT 67   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,5511,127,2.30%,5384,Zero,2655,128,1853,469,1384,25.31%,1,469,1344,1813,25.87%,0,40,40,0.00%,,2,0,19,16,3,,18,146,138,40,5,5,,469,1384,,9447.75,,,9447.75,,,,,,,,,,,,,,9447.75,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300068,1960,Michigan,26,Wayne,163,2160,22000,,68,,550,TRACT 68   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,4933,31,0.63%,4902,Zero,2172,21,1450,712,738,49.10%,2,704,738,1442,48.82%,8,0,8,100.00%,,1,0,3,0,1,,37,416,141,12,0,2,,712,738,,8654.429348,,,8654.429348,,,,,,,,,,,,,8654.429348,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300069,1960,Michigan,26,Wayne,163,2160,22000,,69,,550,TRACT 69   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3580,0,0.00%,3580,Zero,1212,10,962,448,514,46.57%,2,448,514,962,46.57%,0,0,0,#DIV/0!,,2,0,0,0,0,,11,241,85,6,1,2,,448,514,,8527.957447,,,8527.957447,,,,,,,,,,,,,8527.957447,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300070,1960,Michigan,26,Wayne,163,2160,22000,,70,,550,TRACT 70   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,4447,4,0.09%,4443,Zero,1547,24,1351,651,700,48.19%,2,651,700,1351,48.19%,0,0,0,#DIV/0!,,6,0,1,0,0,,14,340,201,15,3,2,,651,700,,9158.104265,,,9158.104265,,,,,,,,,,,,,9158.104265,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300071,1960,Michigan,26,Wayne,163,2160,22000,,71,,550,TRACT 71   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3594,4,0.11%,3590,Zero,1472,5,1204,599,605,49.75%,2,599,605,1204,49.75%,0,0,0,#DIV/0!,,0,0,0,0,0,,13,277,139,8,5,0,,599,605,,9351.531818,,,9351.531818,,,,,,,,,,,,,9351.531818,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300072,1960,Michigan,26,Wayne,163,2160,22000,,72,,550,TRACT 72   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1588,0,0.00%,1588,Zero,589,1,475,224,251,47.16%,2,224,251,475,47.16%,0,0,0,#DIV/0!,,0,0,0,0,0,,6,134,62,4,0,0,,224,251,,9057.818182,,,9057.818182,,,,,,,,,,,,,9057.818182,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300073,1960,Michigan,26,Wayne,163,2160,22000,,73,,550,TRACT 73   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,2599,23,0.88%,2576,Zero,998,8,839,455,384,54.23%,2,455,380,835,54.49%,0,4,4,0.00%,,1,0,0,1,0,,19,249,85,1,0,0,,455,384,,8333,,,8333,,,,,,,,,,,,,8333,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300074,1960,Michigan,26,Wayne,163,2160,22000,,74,,550,TRACT 74   DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,1336,15,1.12%,1321,Zero,629,3,394,228,166,57.87%,2,224,166,390,57.44%,4,0,4,100.00%,,0,0,1,0,0,,10,138,27,0,0,0,,228,166,,7873.227273,,,7873.227273,,,,,,,,,,,,,7873.227273,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300075,1960,Michigan,26,Wayne,163,2160,22000,,75,,550,TRACT 75   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,6465,5633,87.13%,832,Above Avg,1837,5623,1602,1317,285,82.21%,3,232,55,287,80.84%,1085,230,1315,82.51%,,1168,6,127,0,14,,29,320,683,168,9,1,,1317,285,,11605.99576,,,,,,11605.99576,,,,,,,,,,,,,,,,,,11605.99576,,,,,,,,,,,,,,,,,,,
G26016300076,1960,Michigan,26,Wayne,163,2160,22000,,76,,550,TRACT 76   DETROIT CITY,Yes,7,3,15,0,0,0,0,0,1,0,5869,5159,87.90%,710,Above Avg,1556,5162,1415,1200,215,84.81%,3,192,48,240,80.00%,1008,167,1175,85.79%,,1075,11,78,2,8,,23,251,765,84,6,3,,1200,215,,11289.96964,,,,,,11289.96964,,,,,,,,,,,,,,,,,,11289.96964,,,,,,,,,,,,,,,,,,,
G26016300101,1960,Michigan,26,Wayne,163,2160,22000,,101,,550,TRACT 101  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,2773,49,1.77%,2724,Zero,1106,51,814,419,395,51.47%,2,419,378,797,52.57%,0,17,17,0.00%,,0,0,9,1,5,,43,231,35,6,2,0,,419,395,,6992.20979,,,6992.20979,,,,,,,,,,,,,6992.20979,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300102,1960,Michigan,26,Wayne,163,2160,22000,,102,,550,TRACT 102  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,774,0,0.00%,774,Zero,257,2,224,109,115,48.66%,2,109,115,224,48.66%,0,0,0,#DIV/0!,,1,0,0,0,0,,9,55,8,0,0,1,,109,115,,7244.472222,,,7244.472222,,,,,,,,,,,,,7244.472222,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300103,1960,Michigan,26,Wayne,163,2160,22000,,103,,550,TRACT 103  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,4200,62,1.48%,4138,Zero,1743,49,1262,746,516,59.11%,2,734,508,1242,59.10%,12,8,20,60.00%,,3,0,7,3,2,,47,302,75,11,1,1,,746,516,,7740.288462,,,7740.288462,,,,,,,,,,,,,7740.288462,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300104,1960,Michigan,26,Wayne,163,2160,22000,,104,,550,TRACT 104  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3149,11,0.35%,3138,Zero,1292,18,974,596,378,61.19%,2,596,374,970,61.44%,0,4,4,0.00%,,1,0,2,1,0,,32,231,54,6,0,0,,596,378,,7385.409091,,,7385.409091,,,,,,,,,,,,,7385.409091,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300105,1960,Michigan,26,Wayne,163,2160,22000,,105,,550,TRACT 105  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,4791,359,7.49%,4432,Avg,1571,355,1370,889,481,64.89%,2,835,443,1278,65.34%,54,38,92,58.70%,,70,0,17,0,5,,58,458,159,12,2,0,,889,481,,8074.238298,,,,,8074.238298,,,,,,,,,,,,,,,,,8074.238298,,,,,,,,,,,,,,,,,,,,,
G26016300106,1960,Michigan,26,Wayne,163,2160,22000,,106,,550,TRACT 106  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3472,0,0.00%,3472,Zero,1143,7,1045,691,354,66.12%,2,691,354,1045,66.12%,0,0,0,#DIV/0!,,1,0,0,0,0,,38,387,138,18,0,1,,691,354,,8624.55,,,8624.55,,,,,,,,,,,,,8624.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
G26016300107,1960,Michigan,26,Wayne,163,2160,22000,,107,,550,TRACT 107  DETROIT CITY,Yes,7,3,15,0,0,0,0,1,1,0,3688,0,0.00%,3688,Zero,1266,20,1138,783,355,68.80%,3,783,355,1138,68.80%,0,0,0,#DIV/0!,,4,0,0,0,2,,38,416,143,31,6,0,,783,355,,8713.653689,,,8713.653689,,,,,,,,,,,,8713.653689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
