Tract,State,County_name,GISJOIN,GISJOIN2,GeoRecType,Total_Population,White_Population,Black_Population,Occupied_Housing_Units,Occupied_Housing_Units_Owner,Occupied_Housing_Units_Renter,Count_Owner_Occupied_units,Avg_Value_OO_units,Count_Black_OO_units,Avg_Value_Black_OO_units,Count_Vacant_For_Sale_Only_Housing_Units,Avg_Vacant_For_Sale_Only,Total_Housing_Units,Count_Units_Value_Tabulated,less than 5k,5k_to_7499,7.5k_to_9999,10k_to_12499,12.5k_to_14999,15k_to_17499,17.5k_to_19999,20k_to_24999,25k_to_34999,35k_to_49999,50k_or_more,Tract_str,In city of Detroit?,% White Population,% Black Population,% Owner Occupied (OO) units,% Black OO units,Median_Housing_Value
1115,MI,"Census Tract 1115, Oakland County, Michigan",G26012501115,26012501115,1,4388,4329.0,59,1196.0,977.0,219,724.0,19633.9779005525,,,38,18782.8947368421,1387,724.0,25.0,30.0,36.0,77.0,94.0,82.0,81.0,128.0,131.0,34.0,6.0,1115,No,98.65542388331814,1.3445761166818595,81.68896321070234,,18070.75925925926
1116.1,MI,"Census Tract 1116.1, Oakland County, Michigan",G2601250111601,2601250111601,1,4645,4636.0,9,1145.0,1041.0,104,942.0,25893.0467091295,,,,,1248,942.0,5.0,10.0,24.0,40.0,59.0,111.0,63.0,169.0,328.0,101.0,32.0,1116.1,No,99.80624327233585,0.193756727664155,90.91703056768559,,24717.991124260356
1116.2,MI,"Census Tract 1116.2, Oakland County, Michigan",G2601250111602,2601250111602,1,6985,6950.0,9,1970.0,1599.0,371,1535.0,28514.657980456,,,,,2071,1535.0,0.0,10.0,7.0,63.0,64.0,109.0,139.0,310.0,499.0,246.0,88.0,1116.2,No,99.49892627057982,0.12884753042233357,81.16751269035532,,26322.513026052104
1116.3,MI,"Census Tract 1116.3, Oakland County, Michigan",G2601250111603,2601250111603,1,5747,5730.0,0,1444.0,1279.0,165,1132.0,18998.4540636042,,,,,1473,1132.0,5.0,26.0,22.0,92.0,197.0,186.0,206.0,249.0,120.0,25.0,4.0,1116.3,No,99.70419349225683,0.0,88.57340720221607,,17967.046116504855
1117,MI,"Census Tract 1117, Oakland County, Michigan",G26012501117,26012501117,1,2892,2892.0,0,922.0,583.0,339,530.0,18948.1132075472,,,,,1102,530.0,15.0,35.0,14.0,68.0,38.0,72.0,111.0,87.0,72.0,5.0,13.0,1117,No,100.0,0.0,63.232104121475054,,18029.067567567567
1118.1,MI,"Census Tract 1118.1, Oakland County, Michigan",G2601250111801,2601250111801,1,5973,5941.0,0,1628.0,1432.0,196,1344.0,21515.0669642857,,,,,1865,1344.0,40.0,31.0,47.0,204.0,153.0,126.0,162.0,251.0,181.0,76.0,73.0,1118.1,No,99.46425581784698,0.0,87.96068796068795,,18602.953703703704
1118.2,MI,"Census Tract 1118.2, Oakland County, Michigan",G2601250111802,2601250111802,1,912,912.0,0,213.0,,,177.0,36172.3163841808,,,,,219,177.0,0.0,5.0,0.0,10.0,4.0,4.0,15.0,5.0,31.0,78.0,25.0,1118.2,No,100.0,0.0,,,37884.42307692308
1118.3,MI,"Census Tract 1118.3, Oakland County, Michigan",G2601250111803,2601250111803,1,7319,7319.0,0,1942.0,1758.0,184,1407.0,20981.5209665956,,,,,1992,1407.0,21.0,38.0,44.0,109.0,139.0,206.0,270.0,253.0,185.0,142.0,0.0,1118.3,No,100.0,0.0,90.52523171987642,,18860.566666666666
1119,MI,"Census Tract 1119, Oakland County, Michigan",G26012501119,26012501119,1,4793,4793.0,0,1197.0,1066.0,131,889.0,37365.0168728909,,,,,1289,889.0,0.0,0.0,19.0,20.0,11.0,35.0,45.0,85.0,183.0,320.0,171.0,1119,No,100.0,0.0,89.05597326649958,,37202.978125
1120,MI,"Census Tract 1120, Oakland County, Michigan",G26012501120,26012501120,1,2809,2809.0,0,801.0,637.0,164,376.0,19571.1436170213,,,,,947,376.0,10.0,25.0,37.0,20.0,61.0,24.0,46.0,84.0,39.0,19.0,11.0,1120,No,100.0,0.0,79.52559300873908,,18124.75
1121,MI,"Census Tract 1121, Oakland County, Michigan",G26012501121,26012501121,1,2536,2536.0,0,782.0,567.0,215,536.0,16119.4029850746,,,,,802,536.0,15.0,14.0,70.0,61.0,80.0,96.0,79.0,86.0,29.0,6.0,0.0,1121,No,100.0,0.0,72.50639386189258,,15741.890625
1122,MI,"Census Tract 1122, Oakland County, Michigan",G26012501122,26012501122,1,5953,5939.0,5,1640.0,1414.0,226,961.0,23226.3267429761,,,,,1724,961.0,28.0,47.0,41.0,70.0,69.0,86.0,125.0,156.0,202.0,97.0,40.0,1122,No,99.76482445825634,0.08399126490844952,86.21951219512195,,20480.673076923078
1123,MI,"Census Tract 1123, Oakland County, Michigan",G26012501123,26012501123,1,4813,4804.0,0,1277.0,1064.0,213,750.0,18850,,,,,1534,750.0,0.0,31.0,43.0,89.0,104.0,108.0,77.0,196.0,73.0,23.0,6.0,1123,No,99.81300644088927,0.0,83.32028191072827,,17516.227272727272
1124,MI,"Census Tract 1124, Oakland County, Michigan",G26012501124,26012501124,1,2570,2560.0,10,709.0,607.0,102,240.0,23265.625,,,,,719,240.0,5.0,0.0,19.0,20.0,5.0,21.0,52.0,30.0,57.0,26.0,5.0,1124,No,99.61089494163424,0.38910505836575876,85.61354019746122,,19926.91346153846
1125,MI,"Census Tract 1125, Oakland County, Michigan",G26012501125,26012501125,1,4355,4355.0,0,1270.0,944.0,326,823.0,16513.3657351154,,,,,1312,823.0,13.0,29.0,81.0,122.0,109.0,143.0,154.0,105.0,51.0,16.0,0.0,1125,No,100.0,0.0,74.33070866141732,,16013.58041958042
1126,MI,"Census Tract 1126, Oakland County, Michigan",G26012501126,26012501126,1,3041,2898.0,138,897.0,764.0,133,442.0,24869.9095022624,,,,,956,442.0,0.0,15.0,28.0,32.0,38.0,41.0,32.0,65.0,121.0,45.0,25.0,1126,No,95.29759947385729,4.5379809273265375,85.17279821627648,,22730.223076923077
1,MI,"Census Tract 1, Wayne County, Michigan",G26016300001,26016300001,1,391,373.0,12,345.0,,,,,,,,,382,,,,,,,,,,,,,0001,Yes,95.39641943734016,3.0690537084398977,,,
2,MI,"Census Tract 2, Wayne County, Michigan",G26016300002,26016300002,1,627,590.0,26,240.0,45.0,195,,,,,,,281,,,,,,,,,,,,,0002,Yes,94.09888357256779,4.146730462519936,18.75,,
3,MI,"Census Tract 3, Wayne County, Michigan",G26016300003,26016300003,1,1254,1135.0,68,392.0,116.0,276,71.0,8264.08450704225,,,,,425,71.0,18.0,9.0,26.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0003,Yes,90.5103668261563,5.422647527910686,29.591836734693878,,8365.038461538461
4,MI,"Census Tract 4, Wayne County, Michigan",G26016300004,26016300004,1,1063,859.0,204,451.0,88.0,363,48.0,7401.04166666667,,,,,538,48.0,9.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0004,Yes,80.80903104421449,19.19096895578551,19.51219512195122,,7420.90625
5,MI,"Census Tract 5, Wayne County, Michigan",G26016300005,26016300005,1,1804,1253.0,515,463.0,193.0,270,124.0,7903.22580645161,53.0,9528.30188679245,,,494,124.0,35.0,37.0,36.0,6.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0005,Yes,69.45676274944567,28.547671840354766,41.68466522678186,42.74193548387097,6857.364864864865
6,MI,"Census Tract 6, Wayne County, Michigan",G26016300006,26016300006,1,405,321.0,84,137.0,56.0,81,45.0,12416.6666666667,,,,,144,45.0,0.0,16.0,0.0,5.0,10.0,8.0,0.0,6.0,0.0,0.0,0.0,0006,Yes,79.25925925925927,20.74074074074074,40.87591240875913,,12999.8
7,MI,"Census Tract 7, Wayne County, Michigan",G26016300007,26016300007,1,2547,2279.0,127,792.0,222.0,570,120.0,9206.25,,,,,851,120.0,11.0,34.0,22.0,33.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0007,Yes,89.4778170396545,4.986258343148803,28.030303030303028,,9260.659090909092
8,MI,"Census Tract 8, Wayne County, Michigan",G26016300008,26016300008,1,1950,1514.0,414,576.0,248.0,328,181.0,9367.40331491713,,,,,618,181.0,13.0,36.0,73.0,31.0,13.0,9.0,6.0,0.0,0.0,0.0,0.0,0008,Yes,77.64102564102564,21.23076923076923,43.05555555555556,,8937.780821917808
9,MI,"Census Tract 9, Wayne County, Michigan",G26016300009,26016300009,1,1822,851.0,951,529.0,274.0,255,213.0,8132.62910798122,98.0,8997.44897959184,,,588,213.0,41.0,51.0,71.0,37.0,4.0,4.0,0.0,5.0,0.0,0.0,0.0,0009,Yes,46.706915477497255,52.195389681668495,51.79584120982986,46.009389671361504,8027.957746478874
10,MI,"Census Tract 10, Wayne County, Michigan",G26016300010,26016300010,1,2408,383.0,2018,624.0,324.0,300,250.0,9044,187.0,9890.3743315508,,,714,250.0,36.0,73.0,72.0,44.0,16.0,0.0,5.0,0.0,0.0,0.0,4.0,0010,Yes,15.90531561461794,83.80398671096346,51.92307692307693,74.8,8072.6875
11,MI,"Census Tract 11, Wayne County, Michigan",G26016300011,26016300011,1,2084,50.0,2034,580.0,312.0,268,232.0,10408.4051724138,223.0,10576.2331838565,,,640,232.0,6.0,43.0,85.0,39.0,29.0,15.0,10.0,5.0,0.0,0.0,0.0,0011,Yes,2.399232245681382,97.60076775431862,53.79310344827586,96.12068965517241,9484.5
12,MI,"Census Tract 12, Wayne County, Michigan",G26016300012,26016300012,1,2488,83.0,2399,687.0,349.0,338,282.0,8470.74468085106,270.0,8640.74074074074,,,749,282.0,35.0,81.0,64.0,86.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0012,Yes,3.3360128617363345,96.42282958199357,50.80058224163027,95.74468085106383,8495.6953125
13,MI,"Census Tract 13, Wayne County, Michigan",G26016300013,26016300013,1,1808,41.0,1762,509.0,247.0,262,200.0,9643.75,200.0,9643.75,,,540,200.0,25.0,70.0,15.0,26.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,0013,Yes,2.267699115044248,97.45575221238938,48.52652259332024,100.0,8416.3
15,MI,"Census Tract 15, Wayne County, Michigan",G26016300015,26016300015,1,1417,17.0,1395,553.0,151.0,402,107.0,11359.8130841121,101.0,11069.3069306931,,,636,107.0,23.0,0.0,18.0,28.0,15.0,17.0,0.0,0.0,6.0,0.0,0.0,0015,Yes,1.1997177134791814,98.44742413549753,27.305605786618447,94.39252336448598,11160.25
16,MI,"Census Tract 16, Wayne County, Michigan",G26016300016,26016300016,1,2745,104.0,2635,992.0,283.0,709,190.0,11350,179.0,11286.312849162,,,1114,190.0,9.0,10.0,41.0,65.0,46.0,14.0,0.0,5.0,0.0,0.0,0.0,0016,Yes,3.7887067395264116,95.99271402550092,28.528225806451612,94.21052631578948,11364.838461538462
17,MI,"Census Tract 17, Wayne County, Michigan",G26016300017,26016300017,1,347,,343,126.0,,,,,,,,,151,,,,,,,,,,,,,0017,Yes,,98.84726224783861,,,
18,MI,"Census Tract 18, Wayne County, Michigan",G26016300018,26016300018,1,1524,417.0,1107,728.0,90.0,638,53.0,8622.64150943396,45.0,8155.55555555556,,,758,53.0,7.0,18.0,11.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0018,Yes,27.36220472440945,72.63779527559055,12.362637362637363,84.90566037735849,7954.363636363636
19,MI,"Census Tract 19, Wayne County, Michigan",G26016300019,26016300019,1,5630,120.0,5459,1600.0,545.0,1055,331.0,10757.5528700906,306.0,10848.0392156863,,,1754,331.0,17.0,40.0,94.0,93.0,51.0,14.0,11.0,11.0,0.0,0.0,0.0,0019,Yes,2.1314387211367674,96.9626998223801,34.0625,92.44712990936556,10403.064516129032
20,MI,"Census Tract 20, Wayne County, Michigan",G26016300020,26016300020,1,2798,247.0,2541,839.0,285.0,554,199.0,9729.89949748744,187.0,9792.7807486631,,,982,199.0,0.0,49.0,51.0,76.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0020,Yes,8.827734095782702,90.81486776268764,33.96901072705602,93.96984924623115,9999.0
21,MI,"Census Tract 21, Wayne County, Michigan",G26016300021,26016300021,1,3273,388.0,2849,936.0,341.0,595,146.0,11421.2328767123,122.0,11577.868852459,,,1044,146.0,0.0,11.0,32.0,59.0,29.0,10.0,5.0,0.0,0.0,0.0,0.0,0021,Yes,11.854567674915979,87.04552398411244,36.43162393162393,83.56164383561644,11291.85593220339
22,MI,"Census Tract 22, Wayne County, Michigan",G26016300022,26016300022,1,866,613.0,212,490.0,62.0,428,27.0,15000,,,,,549,27.0,0.0,5.0,4.0,0.0,9.0,4.0,0.0,0.0,5.0,0.0,0.0,0022,Yes,70.78521939953811,24.480369515011546,12.653061224489795,,13888.333333333334
23,MI,"Census Tract 23, Wayne County, Michigan",G26016300023,26016300023,1,191,186.0,0,91.0,,,,,,,,,91,,,,,,,,,,,,,0023,Yes,97.38219895287958,0.0,,,
24,MI,"Census Tract 24, Wayne County, Michigan",G26016300024,26016300024,1,1024,838.0,162,536.0,,,,,,,,,735,,,,,,,,,,,,,0024,Yes,81.8359375,15.8203125,,,
25,MI,"Census Tract 25, Wayne County, Michigan",G26016300025,26016300025,1,1146,994.0,61,586.0,,,,,,,,,613,,,,,,,,,,,,,0025,Yes,86.73647469458989,5.322862129144852,,,
27,MI,"Census Tract 27, Wayne County, Michigan",G26016300027,26016300027,1,1091,786.0,260,445.0,97.0,348,31.0,11088.7096774194,,,,,560,31.0,0.0,14.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0027,Yes,72.04399633363886,23.831347387717692,21.79775280898876,,13124.75
28,MI,"Census Tract 28, Wayne County, Michigan",G26016300028,26016300028,1,5442,931.0,4498,2305.0,35.0,2270,,,,,,,2591,,,,,,,,,,,,,0028,Yes,17.10768099963249,82.65343623667769,1.5184381778741864,,
29,MI,"Census Tract 29, Wayne County, Michigan",G26016300029,26016300029,1,1940,1276.0,619,995.0,38.0,957,,,,,,,1157,,,,,,,,,,,,,0029,Yes,65.77319587628865,31.907216494845358,3.819095477386935,,
30,MI,"Census Tract 30, Wayne County, Michigan",G26016300030,26016300030,1,5221,2707.0,2406,2395.0,54.0,2341,27.0,22361.1111111111,,,,,2875,27.0,0.0,3.0,0.0,0.0,7.0,3.0,0.0,4.0,6.0,4.0,0.0,0030,Yes,51.84830492242865,46.08312583796207,2.2546972860125263,,21249.75
31,MI,"Census Tract 31, Wayne County, Michigan",G26016300031,26016300031,1,4543,3480.0,778,2855.0,50.0,2805,,,,,,,3297,,,,,,,,,,,,,0031,Yes,76.60136473695796,17.12524763372221,1.7513134851138354,,
32,MI,"Census Tract 32, Wayne County, Michigan",G26016300032,26016300032,1,4115,3510.0,413,2935.0,37.0,2898,,,,,,,3648,,,,,,,,,,,,,0032,Yes,85.29769137302551,10.036452004860267,1.2606473594548553,,
33,MI,"Census Tract 33, Wayne County, Michigan",G26016300033,26016300033,1,2521,2106.0,296,2031.0,,,,,,,,,2421,,,,,,,,,,,,,0033,Yes,83.53827846092821,11.74137247124157,,,
34,MI,"Census Tract 34, Wayne County, Michigan",G26016300034,26016300034,1,1092,898.0,170,576.0,,,,,,,,,718,,,,,,,,,,,,,0034,Yes,82.23443223443223,15.567765567765568,,,
35,MI,"Census Tract 35, Wayne County, Michigan",G26016300035,26016300035,1,1370,1209.0,117,470.0,98.0,372,39.0,5647.4358974359,,,,,526,39.0,14.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0035,Yes,88.24817518248175,8.540145985401459,20.851063829787233,,5789.157894736842
36,MI,"Census Tract 36, Wayne County, Michigan",G26016300036,26016300036,1,1550,1150.0,360,496.0,140.0,356,99.0,7148.9898989899,,,,,543,99.0,34.0,24.0,22.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0036,Yes,74.19354838709677,23.225806451612904,28.225806451612907,,6666.0
38,MI,"Census Tract 38, Wayne County, Michigan",G26016300038,26016300038,1,3548,1342.0,2185,1039.0,355.0,684,258.0,8344.96124031008,141.0,8945.03546099291,,,1218,258.0,48.0,94.0,38.0,45.0,12.0,0.0,21.0,0.0,0.0,0.0,0.0,0038,Yes,37.82412626832018,61.58399098083427,34.16746871992301,54.65116279069767,7166.686170212766
39,MI,"Census Tract 39, Wayne County, Michigan",G26016300039,26016300039,1,3641,2266.0,1316,1134.0,369.0,765,254.0,8631.88976377953,58.0,8064.65517241379,,,1314,254.0,55.0,67.0,52.0,64.0,4.0,3.0,0.0,4.0,0.0,5.0,0.0,0039,Yes,62.2356495468278,36.14391650645427,32.53968253968254,22.83464566929134,7764.317307692308
40,MI,"Census Tract 40, Wayne County, Michigan",G26016300040,26016300040,1,2762,1186.0,1547,938.0,210.0,728,106.0,12783.0188679245,34.0,12132.3529411765,,,1105,106.0,5.0,0.0,23.0,40.0,25.0,8.0,0.0,0.0,0.0,5.0,0.0,0040,Yes,42.939898624185375,56.01013758146271,22.388059701492537,32.075471698113205,11593.1125
41,MI,"Census Tract 41, Wayne County, Michigan",G26016300041,26016300041,1,2886,624.0,2262,808.0,299.0,509,208.0,8733.17307692308,157.0,9098.72611464968,,,946,208.0,34.0,37.0,58.0,58.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0041,Yes,21.62162162162162,78.37837837837837,37.004950495049506,75.48076923076923,8943.387931034482
43,MI,"Census Tract 43, Wayne County, Michigan",G26016300043,26016300043,1,2567,849.0,1708,898.0,180.0,718,87.0,11206.8965517241,57.0,11184.2105263158,,,1093,87.0,5.0,20.0,9.0,17.0,13.0,19.0,4.0,0.0,0.0,0.0,0.0,0043,Yes,33.07362680171406,66.53681340085703,20.044543429844097,65.51724137931035,11470.0
51,MI,"Census Tract 51, Wayne County, Michigan",G26016300051,26016300051,1,1668,1088.0,575,443.0,190.0,253,132.0,8657.19696969697,39.0,10108.9743589744,,,505,132.0,19.0,25.0,53.0,20.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0051,Yes,65.22781774580336,34.47242206235012,42.88939051918736,29.545454545454547,8560.896226415094
52,MI,"Census Tract 52, Wayne County, Michigan",G26016300052,26016300052,1,1592,1405.0,178,438.0,196.0,242,123.0,7892.27642276423,,,,,518,123.0,12.0,52.0,32.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0052,Yes,88.2537688442211,11.180904522613066,44.74885844748858,,7402.884615384615
53,MI,"Census Tract 53, Wayne County, Michigan",G26016300053,26016300053,1,2501,703.0,1793,710.0,323.0,387,210.0,8027.38095238095,105.0,8654.7619047619,,,788,210.0,37.0,56.0,56.0,53.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0053,Yes,28.10875649740104,71.69132347061176,45.49295774647887,50.0,8057.8125
53.99,MI,"Census Tract 53.99, Wayne County, Michigan",G2601630005399,2601630005399,1,0,,0,,,,,,,,,,0,,,,,,,,,,,,,53.99,Yes,,,,,
54,MI,"Census Tract 54, Wayne County, Michigan",G26016300054,26016300054,1,3215,2554.0,636,1081.0,521.0,560,306.0,8271.24183006536,36.0,10069.4444444444,,,1209,306.0,26.0,109.0,92.0,57.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0054,Yes,79.44012441679627,19.78227060653188,48.19611470860315,11.76470588235294,8002.516304347826
55,MI,"Census Tract 55, Wayne County, Michigan",G26016300055,26016300055,1,2256,2004.0,236,741.0,392.0,349,145.0,8277.58620689655,,,,,817,145.0,24.0,47.0,30.0,26.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0055,Yes,88.82978723404256,10.460992907801419,52.90148448043185,,7666.6
56,MI,"Census Tract 56, Wayne County, Michigan",G26016300056,26016300056,1,1328,1287.0,24,384.0,227.0,157,189.0,8349.20634920635,,,,,404,189.0,13.0,74.0,60.0,23.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0056,Yes,96.91265060240963,1.8072289156626504,59.114583333333336,,7833.2
57.1,MI,"Census Tract 57.1, Wayne County, Michigan",G2601630005701,2601630005701,1,2183,2183.0,0,650.0,414.0,236,315.0,10000,,,,,675,315.0,25.0,61.0,92.0,73.0,29.0,21.0,0.0,14.0,0.0,0.0,0.0,57.1,Yes,100.0,0.0,63.69230769230769,,9455.739130434782
57.2,MI,"Census Tract 57.2, Wayne County, Michigan",G2601630005702,2601630005702,1,3457,20.0,3437,812.0,650.0,162,597.0,13879.8157453936,592.0,13902.027027027,,,842,597.0,5.0,4.0,61.0,156.0,147.0,141.0,60.0,23.0,0.0,0.0,0.0,57.2,Yes,0.5785363031530228,99.42146369684698,80.04926108374384,99.16247906197655,13741.0
57.99,MI,"Census Tract 57.99, Wayne County, Michigan",G2601630005799,2601630005799,1,109,109.0,0,,,,,,,,,,0,,,,,,,,,,,,,57.99,Yes,100.0,0.0,,,
58,MI,"Census Tract 58, Wayne County, Michigan",G26016300058,26016300058,1,151,151.0,0,41.0,,,,,,,,,45,,,,,,,,,,,,,0058,Yes,100.0,0.0,,,
59,MI,"Census Tract 59, Wayne County, Michigan",G26016300059,26016300059,1,4552,4479.0,0,1476.0,910.0,566,683.0,10471.8155197657,,,,,1539,683.0,16.0,106.0,205.0,171.0,123.0,55.0,7.0,0.0,0.0,0.0,0.0,0059,Yes,98.396309314587,0.0,61.65311653116531,,10219.21052631579
60,MI,"Census Tract 60, Wayne County, Michigan",G26016300060,26016300060,1,6956,6928.0,0,2425.0,1387.0,1038,1055.0,11521.0900473934,,,,,2511,1055.0,16.0,95.0,237.0,352.0,223.0,67.0,39.0,26.0,0.0,0.0,0.0,0060,Yes,99.59746981023578,0.0,57.1958762886598,,11277.897727272728
61,MI,"Census Tract 61, Wayne County, Michigan",G26016300061,26016300061,1,5448,5376.0,36,1867.0,1024.0,843,788.0,11761.1040609137,,,,,1911,788.0,14.0,23.0,190.0,262.0,196.0,87.0,11.0,0.0,5.0,0.0,0.0,0061,Yes,98.6784140969163,0.6607929515418502,54.84734868773433,,11597.643129770993
62,MI,"Census Tract 62, Wayne County, Michigan",G26016300062,26016300062,1,2106,2040.0,41,776.0,435.0,341,331.0,11216.0120845921,,,,,799,331.0,5.0,31.0,67.0,141.0,44.0,33.0,10.0,0.0,0.0,0.0,0.0,0062,Yes,96.86609686609687,1.94681861348528,56.05670103092783,,11116.574468085106
63,MI,"Census Tract 63, Wayne County, Michigan",G26016300063,26016300063,1,1855,1855.0,0,595.0,288.0,307,205.0,11548.7804878049,,,,,619,205.0,5.0,5.0,59.0,57.0,54.0,20.0,5.0,0.0,0.0,0.0,0.0,0063,Yes,100.0,0.0,48.403361344537814,,11490.631578947368
64,MI,"Census Tract 64, Wayne County, Michigan",G26016300064,26016300064,1,2532,2474.0,21,773.0,429.0,344,275.0,8699.09090909091,,,,,819,275.0,36.0,64.0,66.0,88.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0064,Yes,97.70932069510269,0.8293838862559242,55.498059508408794,,8938.818181818182
66,MI,"Census Tract 66, Wayne County, Michigan",G26016300066,26016300066,1,3962,3140.0,816,1308.0,500.0,808,365.0,9519.86301369863,70.0,9182.14285714286,,,1389,365.0,46.0,69.0,92.0,92.0,21.0,36.0,9.0,0.0,0.0,0.0,0.0,0066,Yes,79.25290257445734,20.59565875820293,38.226299694189606,19.17808219178082,9347.08695652174
67,MI,"Census Tract 67, Wayne County, Michigan",G26016300067,26016300067,1,4308,4110.0,63,1507.0,342.0,1165,205.0,12695.1219512195,,,,,1652,205.0,0.0,23.0,45.0,47.0,28.0,30.0,15.0,17.0,0.0,0.0,0.0,0067,Yes,95.40389972144847,1.4623955431754874,22.69409422694094,,11860.95744680851
68,MI,"Census Tract 68, Wayne County, Michigan",G26016300068,26016300068,1,4420,4329.0,0,1356.0,697.0,659,468.0,10516.5598290598,,,,,1417,468.0,23.0,52.0,150.0,120.0,72.0,43.0,4.0,4.0,0.0,0.0,0.0,0068,Yes,97.94117647058823,0.0,51.40117994100295,,10197.8375
69,MI,"Census Tract 69, Wayne County, Michigan",G26016300069,26016300069,1,3408,3366.0,4,974.0,474.0,500,326.0,10352.7607361963,,,,,1009,326.0,5.0,50.0,108.0,83.0,66.0,9.0,0.0,5.0,0.0,0.0,0.0,0069,Yes,98.76760563380282,0.11737089201877934,48.6652977412731,,10015.05421686747
70,MI,"Census Tract 70, Wayne County, Michigan",G26016300070,26016300070,1,3637,3623.0,0,1188.0,505.0,683,399.0,10767.5438596491,,,,,1258,399.0,20.0,47.0,83.0,143.0,78.0,0.0,28.0,0.0,0.0,0.0,0.0,0070,Yes,99.61506736321144,0.0,42.50841750841751,,10873.776223776224
71,MI,"Census Tract 71, Wayne County, Michigan",G26016300071,26016300071,1,2777,2717.0,0,972.0,496.0,476,352.0,11193.1818181818,,,,,1002,352.0,5.0,34.0,75.0,155.0,43.0,35.0,0.0,0.0,5.0,0.0,0.0,0071,Yes,97.83939503060857,0.0,51.028806584362144,,11007.661290322581
72,MI,"Census Tract 72, Wayne County, Michigan",G26016300072,26016300072,1,1522,1516.0,0,491.0,294.0,197,214.0,10957.9439252336,,,,,504,214.0,0.0,26.0,51.0,81.0,39.0,12.0,5.0,0.0,0.0,0.0,0.0,0072,Yes,99.60578186596584,0.0,59.877800407331975,,10940.981481481482
73,MI,"Census Tract 73, Wayne County, Michigan",G26016300073,26016300073,1,2528,2523.0,0,802.0,464.0,338,396.0,10631.3131313131,,,,,834,396.0,0.0,68.0,95.0,135.0,68.0,25.0,5.0,0.0,0.0,0.0,0.0,0073,Yes,99.80221518987342,0.0,57.85536159600998,,10657.144444444444
75,MI,"Census Tract 75, Wayne County, Michigan",G26016300075,26016300075,1,5820,258.0,5562,1552.0,1305.0,247,1189.0,14927.4600504626,1111.0,15208.1458145815,,,1580,1189.0,20.0,52.0,81.0,227.0,292.0,228.0,181.0,75.0,9.0,24.0,0.0,0075,Yes,4.43298969072165,95.56701030927836,84.08505154639175,93.43986543313709,14340.017123287671
76,MI,"Census Tract 76, Wayne County, Michigan",G26016300076,26016300076,1,5811,188.0,5601,1490.0,1299.0,191,1223.0,14434.7914963205,1141.0,14544.916739702,,,1504,1223.0,20.0,37.0,98.0,227.0,330.0,272.0,173.0,56.0,4.0,0.0,6.0,0076,Yes,3.2352435036998797,96.38616417139907,87.18120805369128,93.29517579721995,14241.727272727272
101,MI,"Census Tract 101, Wayne County, Michigan",G26016300101,26016300101,1,3349,3337.0,12,1131.0,561.0,570,347.0,9200.28818443804,,,,,1205,347.0,40.0,71.0,117.0,63.0,31.0,15.0,5.0,5.0,0.0,0.0,0.0,0101,Yes,99.64168408480143,0.35831591519856676,49.602122015915114,,8845.615384615385
103,MI,"Census Tract 103, Wayne County, Michigan",G26016300103,26016300103,1,3708,3592.0,87,1259.0,790.0,469,479.0,9793.31941544885,,,,,1333,479.0,46.0,100.0,128.0,98.0,59.0,25.0,14.0,9.0,0.0,0.0,0.0,0103,Yes,96.87162891046385,2.3462783171521036,62.74821286735504,,9335.203125
104,MI,"Census Tract 104, Wayne County, Michigan",G26016300104,26016300104,1,2690,2686.0,4,935.0,603.0,332,316.0,10359.9683544304,,,,,986,316.0,20.0,40.0,76.0,104.0,59.0,12.0,0.0,5.0,0.0,0.0,0.0,0104,Yes,99.85130111524163,0.14869888475836432,64.49197860962566,,10540.649038461539
105,MI,"Census Tract 105, Wayne County, Michigan",G26016300105,26016300105,1,4299,3885.0,322,1322.0,897.0,425,716.0,11382.3324022346,28.0,13348.2142857143,,,1385,716.0,31.0,110.0,166.0,150.0,103.0,75.0,65.0,16.0,0.0,0.0,0.0,0105,Yes,90.3698534542917,7.490113979995348,67.8517397881997,3.910614525139665,10857.99
