TRACTA,GISJOIN_y,Year,State Name,County Name,Geo_name,GISJOIN2,Total_Population,Total_Pop_White,Total_Pop_Black,Total_Pop_American_Indian,Total_Pop_Asian_Pacific_Islander,Total_Pop_Other,Percent_Pop_White,Percent_Pop_Black,Percent_Pop_American_Indian,Percent_Pop_Asian_Pacific_Islander,Percent_Pop_Other,Owner_Occupied_Housing_Units,Renter_Occupied_Housing_Units,Percent_Owner_Occupied_Housing_Units,Percent_Renter_Occupied_Housing_Units,Median_Owner_Costs_With_Mortgage,Median_Owner_Costs_Not_Mortgaged,Tract_numeric,In city of Detroit?,Owner occupied,Renter occupied,"American Indian, Eskimo, and Aleut",Asian and Pacific Islander,Owner occupied >> White,Owner occupied >> Black,"Owner occupied >> American Indian, Eskimo, and Aleut",Owner occupied >> Asian and Pacific Islander,Owner occupied >> Other,Renter occupied >> White,Renter occupied >> Black,"Renter occupied >> American Indian, Eskimo, and Aleut",Renter occupied >> Asian and Pacific Islander,Renter occupied >> Other,"Less than $10,000","$10,000-$14,999","$15,000-$19,999","$20,000-$24,999","$25,000-$29,999","$30,000-$34,999","$35,000-$39,999","$40,000-$49,999","$50,000-$79,999","$80,000-$99,999","$100,000-$149,999","$150,000-$199,999","$200,000 or more",Median value,% Black OO units
5318,G26016305318,1980,Michigan,Wayne,Census Tract 5318,2601630531800,5970,111,5809,12,8,30,1.86,97.3,0.2,0.13,0.5,1057,1085,49.35,50.65,263,171,5318.0,Yes,1054,1089,2,4,24,1022,0,0,4,28,1054,0,0,5,88,203,320,168,43,21,9,10,2,0,0,0,0,17203,96.9639468690702
5319,G26016305319,1980,Michigan,Wayne,Census Tract 5319,2601630531900,2215,33,2158,2,7,15,1.49,97.43,0.09,0.32,0.68,266,652,28.98,71.02,294,144,5319.0,Yes,269,648,1,4,10,255,0,0,3,9,633,0,0,2,47,60,79,23,7,2,0,3,1,0,0,0,0,15253,94.79553903345726
5320,G26016305320,1980,Michigan,Wayne,Census Tract 5320,2601630532000,1745,211,1471,2,56,5,12.09,84.3,0.11,3.21,0.29,73,437,14.31,85.69,225,225,5320.0,Yes,100,429,2,25,0,96,0,0,0,0,388,0,25,0,4,9,15,14,12,0,4,3,0,0,0,0,0,20893,96.0
5321,G26016305321,1980,Michigan,Wayne,Census Tract 5321,2601630532100,2580,113,2464,0,3,0,4.38,95.5,0,0.12,0,469,353,57.06,42.94,385,251,5321.0,Yes,446,329,0,2,0,420,0,0,0,0,325,0,0,0,8,34,58,80,43,30,19,31,56,4,3,0,0,25349,94.17040358744396
5322,G26016305322,1980,Michigan,Wayne,Census Tract 5322,2601630532200,2306,74,2213,5,2,12,3.21,95.97,0.22,0.09,0.52,212,727,22.58,77.42,370,225,5322.0,Yes,208,759,1,1,19,189,0,0,0,20,731,0,0,6,13,17,35,25,12,5,4,3,17,5,0,1,0,20700,90.86538461538461
5323,G26016305323,1980,Michigan,Wayne,Census Tract 5323,2601630532300,4289,740,3466,11,29,43,17.25,80.81,0.26,0.68,1,689,523,56.85,43.15,299,210,5323.0,Yes,689,523,6,5,109,566,5,3,6,41,477,1,2,2,29,68,151,116,59,47,18,34,59,13,9,2,6,22478,82.14804063860667
5324,G26016305324,1980,Michigan,Wayne,Census Tract 5324,2601630532400,3597,263,3286,4,23,21,7.31,91.35,0.11,0.64,0.58,350,1098,24.17,75.83,310,218,5324.0,Yes,350,1098,3,8,14,328,0,4,0,28,1059,0,4,0,31,42,58,38,16,15,7,6,6,2,1,0,1,18319,93.71428571428572
5325,G26016305325,1980,Michigan,Wayne,Census Tract 5325,2601630532500,3111,628,2329,19,86,49,20.19,74.86,0.61,2.76,1.58,63,1625,3.73,96.27,240,205,5325.0,Yes,84,1589,7,37,31,47,2,2,2,309,1221,5,35,19,0,4,5,8,6,4,3,6,11,0,0,0,0,30625,55.952380952380956
5326,G26016305326,1980,Michigan,Wayne,Census Tract 5326,2601630532600,2881,733,1975,1,144,28,25.44,68.55,0.03,5,0.97,218,646,25.23,74.77,286,210,5326.0,Yes,197,682,0,55,10,186,0,1,0,125,492,0,54,11,5,26,45,24,6,10,4,6,4,0,1,0,0,18833,94.41624365482234
5327,G26016305327,1980,Michigan,Wayne,Census Tract 5327,2601630532700,1809,60,1738,0,7,4,3.32,96.08,0,0.39,0.22,230,459,33.38,66.62,411,179,5327.0,Yes,205,440,0,1,2,202,0,0,0,3,435,0,0,0,17,29,49,17,13,8,4,0,1,0,0,0,1,17398,98.53658536585365
5328,G26016305328,1980,Michigan,Wayne,Census Tract 5328,2601630532800,2464,12,2445,6,0,1,0.49,99.23,0.24,0,0.04,261,599,30.35,69.65,290,154,5328.0,Yes,286,618,3,0,1,282,0,0,0,4,613,0,0,0,22,43,81,33,14,8,2,2,3,0,0,0,0,17407,98.6013986013986
5329,G26016305329,1980,Michigan,Wayne,Census Tract 5329,2601630532900,2521,251,2246,2,15,7,9.96,89.09,0.08,0.6,0.28,149,750,16.57,83.43,181,198,5329.0,Yes,231,681,1,9,7,223,0,0,0,53,617,0,9,0,11,27,34,34,26,9,3,5,2,0,0,0,0,20515,96.53679653679653
5330,G26016305330,1980,Michigan,Wayne,Census Tract 5330,2601630533000,3469,155,3298,2,5,9,4.47,95.07,0.06,0.14,0.26,578,643,47.34,52.66,335,190,5330.0,Yes,496,712,0,2,17,476,0,0,0,37,673,0,0,0,34,80,102,69,37,21,16,26,30,5,0,0,0,19706,95.96774193548387
5331,G26016305331,1980,Michigan,Wayne,Census Tract 5331,2601630533100,3641,24,3602,3,4,8,0.66,98.93,0.08,0.11,0.22,547,787,41,59,270,213,5331.0,Yes,547,787,2,3,10,533,0,0,0,3,779,0,0,0,32,80,123,66,37,17,8,21,20,0,0,0,0,18659,97.44058500914076
5332,G26016305332,1980,Michigan,Wayne,Census Tract 5332,2601630533200,3144,33,3101,0,7,3,1.05,98.63,0,0.22,0.1,531,599,46.99,53.01,309,190,5332.0,Yes,531,599,0,5,7,522,0,0,0,6,588,0,0,0,47,85,136,79,41,14,6,6,7,0,0,0,0,17886,98.30508474576271
5333,G26016305333,1980,Michigan,Wayne,Census Tract 5333,2601630533300,3724,68,3623,7,4,22,1.83,97.29,0.19,0.11,0.59,560,801,41.15,58.85,309,173,5333.0,Yes,560,801,3,1,8,545,0,0,3,7,792,0,0,2,42,103,167,74,33,16,10,5,1,0,0,0,0,17410,97.32142857142857
5334,G26016305334,1980,Michigan,Wayne,Census Tract 5334,2601630533400,7005,97,6855,12,14,27,1.38,97.86,0.17,0.2,0.39,1040,1459,41.62,58.38,306,165,5334.0,Yes,1040,1459,4,8,20,1010,0,3,0,18,1431,0,5,0,56,129,286,158,67,28,9,13,10,0,0,1,0,18383,97.11538461538461
5335,G26016305335,1980,Michigan,Wayne,Census Tract 5335,2601630533500,3071,48,3005,6,5,7,1.56,97.85,0.2,0.16,0.23,446,701,38.88,61.12,273,213,5335.0,Yes,446,701,2,3,13,430,0,0,0,13,683,0,0,0,23,36,131,70,32,17,9,7,3,0,0,0,0,19008,96.41255605381166
5336,G26016305336,1980,Michigan,Wayne,Census Tract 5336,2601630533600,5386,38,5330,5,3,10,0.71,98.96,0.09,0.06,0.19,1009,874,53.58,46.42,303,184,5336.0,Yes,1009,874,4,1,14,992,0,0,0,2,866,0,0,0,90,208,315,165,43,14,11,9,1,0,0,0,0,17063,98.31516352824579
5337,G26016305337,1980,Michigan,Wayne,Census Tract 5337,2601630533700,2840,31,2795,10,0,4,1.09,98.42,0.35,0,0.14,541,413,56.71,43.29,274,173,5337.0,Yes,541,413,3,0,12,526,0,0,0,5,407,0,0,0,50,106,158,71,41,17,7,4,5,0,0,0,0,17326,97.22735674676525
5341,G26016305341,1980,Michigan,Wayne,Census Tract 5341,2601630534100,4019,97,3896,6,2,18,2.41,96.94,0.15,0.05,0.45,605,982,38.12,61.88,308,191,5341.0,Yes,605,982,3,1,20,579,0,0,3,33,945,0,0,3,25,77,134,67,43,15,9,9,13,0,0,0,0,18507,95.70247933884298
5342,G26016305342,1980,Michigan,Wayne,Census Tract 5342,2601630534200,8229,236,7956,2,4,31,2.87,96.68,0.02,0.05,0.38,1629,845,65.84,34.16,292,175,5342.0,Yes,1629,845,1,3,94,1525,0,0,7,26,815,0,0,3,95,229,535,315,141,50,22,13,6,1,0,0,0,18547,93.6157151626765
5343,G26016305343,1980,Michigan,Wayne,Census Tract 5343,2601630534300,3642,176,3447,3,7,9,4.83,94.65,0.08,0.19,0.25,608,420,59.14,40.86,306,179,5343.0,Yes,608,420,2,4,56,545,0,0,0,19,399,0,0,0,51,77,203,96,30,12,1,4,3,2,0,0,0,17746,89.63815789473685
5344,G26016305344,1980,Michigan,Wayne,Census Tract 5344,2601630534400,4043,138,3889,7,4,5,3.41,96.19,0.17,0.1,0.12,703,588,54.45,45.55,309,184,5344.0,Yes,703,588,2,1,55,645,0,0,0,22,565,0,0,0,55,84,227,124,37,20,3,6,1,0,0,0,0,18073,91.74964438122333
5345,G26016305345,1980,Michigan,Wayne,Census Tract 5345,2601630534500,2934,65,2857,3,2,7,2.22,97.38,0.1,0.07,0.24,556,291,65.64,34.36,264,153,5345.0,Yes,556,291,3,2,32,520,0,0,0,7,280,0,0,0,109,142,145,53,20,4,1,3,1,0,0,0,0,14577,93.5251798561151
5346,G26016305346,1980,Michigan,Wayne,Census Tract 5346,2601630534600,3661,86,3562,4,6,3,2.35,97.3,0.11,0.16,0.08,710,561,55.86,44.14,249,169,5346.0,Yes,710,561,2,4,33,674,0,0,0,9,548,0,0,0,93,170,201,76,24,5,4,2,2,0,2,0,1,15672,94.92957746478872
5347,G26016305347,1980,Michigan,Wayne,Census Tract 5347,2601630534700,5068,288,4747,3,9,21,5.68,93.67,0.06,0.18,0.41,1311,424,75.56,24.44,271,147,5347.0,Yes,1311,424,3,1,128,1176,0,0,4,15,407,0,0,1,44,99,288,335,175,80,28,24,9,0,0,0,0,21642,89.7025171624714
5348,G26016305348,1980,Michigan,Wayne,Census Tract 5348,2601630534800,4553,478,4039,4,9,23,10.5,88.71,0.09,0.2,0.51,1180,413,74.07,25.93,330,183,5348.0,Yes,1180,413,1,5,211,959,0,5,0,36,374,0,0,0,18,47,173,260,201,116,58,81,41,2,0,0,1,25025,81.27118644067797
5349,G26016305349,1980,Michigan,Wayne,Census Tract 5349,2601630534900,2908,696,2157,2,10,43,23.93,74.17,0.07,0.34,1.48,830,288,74.24,25.76,378,190,5349.0,Yes,790,325,1,2,252,526,0,0,10,78,241,0,0,5,10,24,75,110,139,116,74,85,48,4,4,0,0,29514,66.58227848101265
5350,G26016305350,1980,Michigan,Wayne,Census Tract 5350,2601630535000,4019,316,3681,3,8,11,7.86,91.59,0.07,0.2,0.27,764,475,61.66,38.34,328,192,5350.0,Yes,804,438,2,2,95,706,0,0,0,21,412,0,0,0,25,70,199,203,117,36,19,10,6,0,2,0,0,21219,87.81094527363184
5351,G26016305351,1980,Michigan,Wayne,Census Tract 5351,2601630535100,3259,303,2926,13,0,17,9.3,89.78,0.4,0,0.52,623,398,61.02,38.98,327,144,5351.0,Yes,623,398,3,0,106,515,0,0,0,15,376,0,0,0,45,75,176,144,60,22,12,9,1,0,0,0,0,19318,82.6645264847512
5352,G26016305352,1980,Michigan,Wayne,Census Tract 5352,2601630535200,4836,379,4421,8,7,21,7.84,91.42,0.17,0.14,0.43,855,794,51.85,48.15,318,132,5352.0,Yes,855,794,3,0,159,689,0,0,0,44,750,0,0,0,89,86,207,174,81,34,17,9,1,0,0,0,0,19203,80.58479532163743
5353,G26016305353,1980,Michigan,Wayne,Census Tract 5353,2601630535300,5489,690,4754,2,13,30,12.57,86.61,0.04,0.24,0.55,1363,385,77.97,22.03,343,140,5353.0,Yes,1363,385,1,5,285,1070,0,3,0,40,342,0,2,0,57,82,291,423,243,61,42,23,8,0,1,0,0,22193,78.50330154071901
5354,G26016305354,1980,Michigan,Wayne,Census Tract 5354,2601630535400,2311,338,1956,4,4,9,14.63,84.64,0.17,0.17,0.39,550,147,78.91,21.09,328,150,5354.0,Yes,583,172,2,1,146,430,0,0,0,22,150,0,0,0,18,62,183,156,86,22,9,3,1,1,0,0,0,20240,73.75643224699829
5355,G26016305355,1980,Michigan,Wayne,Census Tract 5355,2601630535500,3709,840,2826,9,10,24,22.65,76.19,0.24,0.27,0.65,1011,413,71,29,327,140,5355.0,Yes,978,388,2,2,317,653,0,0,5,122,262,0,0,3,41,85,288,268,120,49,12,7,3,0,0,0,0,20420,66.76891615541922
5361,G26016305361,1980,Michigan,Wayne,Census Tract 5361,2601630536100,6347,407,5900,0,23,17,6.41,92.96,0,0.36,0.27,1301,667,66.11,33.89,302,158,5361.0,Yes,1301,667,0,10,113,1185,0,2,1,58,597,0,8,4,58,120,292,255,134,70,39,24,15,1,0,0,0,20667,91.08378170637971
5362,G26016305362,1980,Michigan,Wayne,Census Tract 5362,2601630536200,2810,103,2684,2,5,16,3.67,95.52,0.07,0.18,0.57,783,140,84.83,15.17,328,160,5362.0,Yes,783,140,1,2,50,727,0,0,0,12,128,0,0,0,5,31,91,219,195,90,32,27,4,1,0,0,0,25038,92.84802043422732
5363,G26016305363,1980,Michigan,Wayne,Census Tract 5363,2601630536300,6691,120,6540,7,5,19,1.79,97.74,0.1,0.07,0.28,1168,979,54.4,45.6,293,186,5363.0,Yes,1168,979,3,4,42,1118,0,0,3,19,955,0,0,3,63,139,290,171,77,41,8,9,4,0,0,0,1,18440,95.71917808219177
5364,G26016305364,1980,Michigan,Wayne,Census Tract 5364,2601630536400,6863,167,6658,1,8,29,2.43,97.01,0.01,0.12,0.42,1225,855,58.89,41.11,259,140,5364.0,Yes,1225,855,1,3,60,1159,0,0,3,26,825,0,0,3,125,219,400,155,74,14,6,5,2,0,1,0,0,16956,94.61224489795919
5365,G26016305365,1980,Michigan,Wayne,Census Tract 5365,2601630536500,3447,115,3299,3,5,25,3.34,95.71,0.09,0.15,0.73,715,611,53.92,46.08,292,188,5365.0,Yes,715,611,1,2,42,667,0,0,5,20,586,0,0,3,28,54,141,117,76,49,33,35,31,2,1,0,0,22585,93.28671328671328
5366,G26016305366,1980,Michigan,Wayne,Census Tract 5366,2601630536600,6540,170,6351,3,6,10,2.6,97.11,0.05,0.09,0.15,1240,586,67.91,32.09,282,171,5366.0,Yes,1240,586,1,1,63,1173,0,0,0,17,568,0,0,0,78,212,432,199,75,14,9,11,6,0,0,0,0,17639,94.59677419354838
5367,G26016305367,1980,Michigan,Wayne,Census Tract 5367,2601630536700,2539,60,2467,3,1,8,2.36,97.16,0.12,0.04,0.32,511,227,69.24,30.76,286,164,5367.0,Yes,523,196,1,0,29,492,0,0,0,2,194,0,0,0,24,40,177,113,41,15,5,0,1,0,0,0,0,19068,94.07265774378585
5368,G26016305368,1980,Michigan,Wayne,Census Tract 5368,2601630536800,2853,60,2785,2,1,5,2.1,97.62,0.07,0.04,0.18,584,244,70.53,29.47,318,182,5368.0,Yes,572,275,1,1,27,542,0,0,0,8,266,0,0,0,14,45,129,134,71,24,12,10,5,1,0,0,0,21287,94.75524475524476
5369,G26016305369,1980,Michigan,Wayne,Census Tract 5369,2601630536900,4950,279,4640,4,9,18,5.64,93.74,0.08,0.18,0.36,1087,366,74.81,25.19,345,160,5369.0,Yes,1087,366,1,2,100,981,0,0,4,17,346,0,0,2,18,24,150,344,199,97,45,27,13,0,1,0,0,23881,90.24839006439743
5370,G26016305370,1980,Michigan,Wayne,Census Tract 5370,2601630537000,5622,295,5281,7,4,35,5.25,93.93,0.12,0.07,0.62,1138,525,68.43,31.57,329,148,5370.0,Yes,1138,525,1,1,83,1050,0,0,3,28,494,0,0,3,26,60,232,296,164,65,26,23,1,0,0,0,1,22179,92.2671353251318
5371,G26016305371,1980,Michigan,Wayne,Census Tract 5371,2601630537100,4282,342,3908,0,5,27,7.99,91.27,0,0.12,0.63,928,365,71.77,28.23,312,169,5371.0,Yes,937,377,0,2,125,805,0,0,0,19,356,0,0,0,51,91,262,210,106,20,8,11,6,0,0,1,0,19599,85.91248665955176
5372,G26016305372,1980,Michigan,Wayne,Census Tract 5372,2601630537200,2551,238,2295,6,1,11,9.33,89.96,0.24,0.04,0.43,441,336,56.76,43.24,313,155,5372.0,Yes,432,324,2,0,76,353,0,0,0,17,305,0,0,0,55,79,100,78,25,8,3,5,2,0,0,0,0,17175,81.71296296296296
5373,G26016305373,1980,Michigan,Wayne,Census Tract 5373,2601630537300,5914,521,5335,27,6,25,8.81,90.21,0.46,0.1,0.42,1152,485,70.37,29.63,335,145,5373.0,Yes,1152,485,3,3,203,942,0,0,0,36,447,0,0,0,71,106,350,241,122,35,16,15,7,0,0,0,0,19350,81.77083333333334
5374,G26016305374,1980,Michigan,Wayne,Census Tract 5374,2601630537400,8576,654,7874,8,11,29,7.63,91.81,0.09,0.13,0.34,1670,1020,62.08,37.92,343,153,5374.0,Yes,1670,1020,5,4,255,1404,3,0,0,75,941,2,0,0,76,120,448,403,201,81,30,28,18,0,0,0,0,20726,84.07185628742515
5375,G26016305375,1980,Michigan,Wayne,Census Tract 5375,2601630537500,4416,316,4070,4,0,26,7.16,92.16,0.09,0,0.59,1061,261,80.26,19.74,349,149,5375.0,Yes,1061,261,2,0,137,916,0,0,0,12,247,0,0,0,30,54,234,278,185,85,36,27,7,0,0,0,0,22698,86.33364750235627
5376,G26016305376,1980,Michigan,Wayne,Census Tract 5376,2601630537600,4647,399,4199,2,26,21,8.59,90.36,0.04,0.56,0.45,1107,326,77.25,22.75,366,164,5376.0,Yes,1107,326,0,8,147,954,0,0,0,16,304,0,0,0,23,27,126,310,257,161,70,44,18,0,0,0,0,25623,86.1788617886179
5381,G26016305381,1980,Michigan,Wayne,Census Tract 5381,2601630538100,2662,1076,1550,2,7,27,40.42,58.23,0.08,0.26,1.01,839,169,83.23,16.77,453,181,5381.0,Yes,839,169,1,1,401,431,0,0,7,88,79,0,0,0,0,2,22,51,52,81,97,208,233,8,1,0,0,43486,51.37067938021455
5382,G26016305382,1980,Michigan,Wayne,Census Tract 5382,2601630538200,2618,752,1808,8,17,33,28.72,69.06,0.31,0.65,1.26,730,27,96.43,3.57,694,251,5382.0,Yes,730,27,2,5,254,466,0,5,0,9,17,0,0,0,1,1,0,1,7,5,3,29,229,155,166,52,22,87677,63.83561643835617
5383,G26016305383,1980,Michigan,Wayne,Census Tract 5383,2601630538300,3105,1989,1036,11,31,38,64.06,33.37,0.35,1,1.22,167,1979,7.78,92.22,751,251,5383.0,Yes,167,1979,9,19,74,91,0,1,1,1349,580,9,18,23,0,0,2,0,3,1,1,7,23,22,41,22,6,106098,54.49101796407185
5384,G26016305384,1980,Michigan,Wayne,Census Tract 5384,2601630538400,4936,1809,3009,19,39,60,36.65,60.96,0.38,0.79,1.22,1224,178,87.3,12.7,519,251,5384.0,Yes,1224,178,4,10,495,717,0,4,0,76,92,0,6,0,3,5,16,11,37,44,53,131,618,181,16,0,0,62500,58.57843137254902
5385,G26016305385,1980,Michigan,Wayne,Census Tract 5385,2601630538500,7171,187,6950,13,6,15,2.61,96.92,0.18,0.08,0.21,1631,715,69.52,30.48,369,218,5385.0,Yes,1631,715,2,3,45,1581,0,0,0,38,673,0,0,0,4,15,73,246,312,193,150,148,80,1,2,0,0,29391,96.93439607602697
5386,G26016305386,1980,Michigan,Wayne,Census Tract 5386,2601630538600,6552,193,6320,6,7,26,2.95,96.46,0.09,0.11,0.4,1776,196,90.06,9.94,365,198,5386.0,Yes,1776,196,0,3,85,1677,0,0,0,7,189,0,0,0,7,29,127,276,388,244,217,197,94,1,0,0,0,29523,94.42567567567568
5387,G26016305387,1980,Michigan,Wayne,Census Tract 5387,2601630538700,4697,136,4507,5,8,41,2.9,95.95,0.11,0.17,0.87,1208,333,78.39,21.61,332,178,5387.0,Yes,1222,320,2,3,65,1149,0,0,5,8,306,0,0,4,8,38,167,326,322,145,83,55,27,1,1,0,0,25738,94.02618657937806
5388,G26016305388,1980,Michigan,Wayne,Census Tract 5388,2601630538800,2016,72,1919,6,1,18,3.57,95.19,0.3,0.05,0.89,576,109,84.09,15.91,339,193,5388.0,Yes,562,122,1,0,29,529,0,0,0,6,115,0,0,0,5,9,65,91,106,80,49,72,32,5,2,0,0,29151,94.12811387900356
5389,G26016305389,1980,Michigan,Wayne,Census Tract 5389,2601630538900,4370,402,3931,5,7,25,9.2,89.95,0.11,0.16,0.57,1205,381,75.98,24.02,345,190,5389.0,Yes,1205,381,2,4,71,1128,0,0,3,169,206,0,0,3,4,32,162,216,203,155,94,125,112,9,1,0,0,28510,93.60995850622406
5390,G26016305390,1980,Michigan,Wayne,Census Tract 5390,2601630539000,4482,53,4407,5,6,11,1.18,98.33,0.11,0.13,0.25,1185,201,85.5,14.5,282,160,5390.0,Yes,1185,201,3,2,24,1157,0,0,0,4,194,0,0,0,51,116,286,289,160,81,52,39,15,1,0,0,0,21592,97.63713080168776
5391,G26016305391,1980,Michigan,Wayne,Census Tract 5391,2601630539100,2680,25,2639,0,4,12,0.93,98.47,0,0.15,0.45,741,130,85.07,14.93,280,162,5391.0,Yes,741,130,0,1,6,731,0,0,0,3,127,0,0,0,22,82,205,201,95,43,16,10,5,0,0,0,0,20759,98.65047233468286
5392,G26016305392,1980,Michigan,Wayne,Census Tract 5392,2601630539200,6271,378,5855,4,24,10,6.03,93.37,0.06,0.38,0.16,1751,505,77.62,22.38,338,168,5392.0,Yes,1751,505,2,9,142,1601,0,4,0,67,432,0,5,0,22,49,193,363,355,206,123,127,98,1,1,0,1,27007,91.43346659051971
5393,G26016305393,1980,Michigan,Wayne,Census Tract 5393,2601630539300,4965,267,4674,3,7,14,5.38,94.14,0.06,0.14,0.28,1453,117,92.55,7.45,344,165,5393.0,Yes,1453,117,2,2,126,1323,0,0,0,4,111,0,0,0,7,32,95,221,291,263,155,150,105,11,2,0,0,30380,91.05299380591879
5394,G26016305394,1980,Michigan,Wayne,Census Tract 5394,2601630539400,4758,297,4420,7,2,32,6.24,92.9,0.15,0.04,0.67,1268,178,87.69,12.31,356,184,5394.0,Yes,1268,178,1,2,88,1172,0,0,5,10,168,0,0,0,7,22,90,230,264,163,151,115,115,6,0,0,0,29403,92.42902208201893
5395,G26016305395,1980,Michigan,Wayne,Census Tract 5395,2601630539500,4132,776,3262,4,74,16,18.78,78.94,0.1,1.79,0.39,1056,275,79.34,20.66,360,199,5395.0,Yes,1056,275,2,33,176,866,0,8,0,79,168,0,25,0,3,25,98,221,200,127,126,107,69,6,0,0,0,28600,82.00757575757575
5396,G26016305396,1980,Michigan,Wayne,Census Tract 5396,2601630539600,4223,278,3923,0,16,6,6.58,92.9,0,0.38,0.14,1182,113,91.27,8.73,363,164,5396.0,Yes,1184,127,0,4,125,1054,0,0,0,7,117,0,0,0,10,23,109,304,288,179,90,81,28,0,0,0,1,26918,89.02027027027027
5397,G26016305397,1980,Michigan,Wayne,Census Tract 5397,2601630539700,2411,300,2091,0,7,13,12.44,86.73,0,0.29,0.54,670,328,67.13,32.87,378,173,5397.0,Yes,668,314,0,4,104,561,0,0,0,81,228,0,0,0,2,12,57,122,103,92,74,79,76,2,1,0,0,30761,83.98203592814372
5401,G26016305401,1980,Michigan,Wayne,Census Tract 5401,2601630540100,4678,826,3778,23,23,28,17.66,80.76,0.49,0.49,0.6,1213,254,82.69,17.31,347,152,5401.0,Yes,1213,254,11,6,278,915,8,5,7,43,207,3,1,0,17,61,266,300,166,97,57,59,71,1,1,0,1,23408,75.4328112118714
5402,G26016305402,1980,Michigan,Wayne,Census Tract 5402,2601630540200,5432,1005,4358,5,35,29,18.5,80.23,0.09,0.64,0.53,1475,256,85.21,14.79,326,139,5402.0,Yes,1475,256,4,12,383,1077,0,5,0,55,191,0,7,0,43,110,451,393,200,74,36,16,1,1,0,1,0,20751,73.01694915254238
5403,G26016305403,1980,Michigan,Wayne,Census Tract 5403,2601630540300,4948,682,4187,4,45,30,13.78,84.62,0.08,0.91,0.61,1471,173,89.48,10.52,349,160,5403.0,Yes,1471,173,3,8,306,1149,0,7,0,17,152,0,1,0,18,62,259,452,340,133,53,31,9,0,0,0,0,23756,78.11012916383413
5404,G26016305404,1980,Michigan,Wayne,Census Tract 5404,2601630540400,4266,1184,2872,3,166,41,27.75,67.32,0.07,3.89,0.96,1092,302,78.34,21.66,337,155,5404.0,Yes,1092,302,1,54,380,702,0,5,0,109,137,0,49,0,103,74,201,264,169,107,45,33,18,0,0,0,1,22453,64.28571428571429
5405,G26016305405,1980,Michigan,Wayne,Census Tract 5405,2601630540500,4648,1411,3202,2,15,18,30.36,68.89,0.04,0.32,0.39,1330,94,93.4,6.6,365,165,5405.0,Yes,1330,94,1,4,467,855,0,0,0,31,63,0,0,0,7,30,177,398,275,154,92,77,30,2,0,0,0,25164,64.28571428571429
5406,G26016305406,1980,Michigan,Wayne,Census Tract 5406,2601630540600,4512,1065,3432,1,8,6,23.6,76.06,0.02,0.18,0.13,1321,116,91.93,8.07,377,168,5406.0,Yes,1321,116,0,3,418,898,0,0,0,28,87,0,0,0,13,35,165,294,264,185,106,110,68,1,0,0,0,27150,67.97880393641181
5407,G26016305407,1980,Michigan,Wayne,Census Tract 5407,2601630540700,4988,1632,3278,10,39,29,32.72,65.72,0.2,0.78,0.58,1253,133,90.4,9.6,342,149,5407.0,Yes,1253,133,4,9,397,839,0,9,0,38,93,0,0,0,23,52,255,371,277,111,38,12,7,0,0,0,0,23275,66.95929768555466
5408,G26016305408,1980,Michigan,Wayne,Census Tract 5408,2601630540800,3006,698,2244,4,34,26,23.22,74.65,0.13,1.13,0.86,858,107,88.91,11.09,365,163,5408.0,Yes,858,107,1,6,251,597,0,5,0,27,77,0,1,0,12,56,134,142,141,118,89,77,23,0,1,0,0,26862,69.58041958041959
5409,G26016305409,1980,Michigan,Wayne,Census Tract 5409,2601630540900,4678,982,3641,2,37,16,20.99,77.83,0.04,0.79,0.34,1368,71,95.07,4.93,375,178,5409.0,Yes,1368,71,2,10,354,999,0,10,0,16,55,0,0,0,9,15,81,230,296,232,126,186,87,0,0,0,0,30000,73.02631578947368
5410,G26016305410,1980,Michigan,Wayne,Census Tract 5410,2601630541000,4796,1619,3101,6,52,18,33.76,64.66,0.13,1.08,0.38,1200,567,67.91,32.09,331,143,5410.0,Yes,1200,567,2,18,517,672,0,9,0,167,388,0,9,0,40,63,238,369,196,84,44,50,32,2,0,0,0,22954,56.00000000000001
5411,G26016305411,1980,Michigan,Wayne,Census Tract 5411,2601630541100,5693,2475,3111,27,13,67,43.47,54.65,0.47,0.23,1.18,1579,288,84.57,15.43,323,140,5411.0,Yes,1579,288,8,5,833,721,8,4,13,149,134,0,1,4,57,162,498,422,198,79,36,27,11,0,0,0,1,20338,45.66181127295757
5412,G26016305412,1980,Michigan,Wayne,Census Tract 5412,2601630541200,3401,2731,609,24,14,23,80.3,17.91,0.71,0.41,0.68,853,632,57.44,42.56,309,148,5412.0,Yes,853,632,8,4,740,104,6,0,0,535,86,2,0,0,44,88,205,197,85,30,13,9,9,0,0,0,0,20076,12.192262602579133
5413,G26016305413,1980,Michigan,Wayne,Census Tract 5413,2601630541300,3192,3098,71,3,12,8,97.06,2.22,0.09,0.38,0.25,1065,186,85.13,14.87,337,165,5413.0,Yes,1065,186,2,2,1041,18,0,0,0,183,2,0,0,0,12,31,98,209,200,188,120,66,12,1,0,0,0,27962,1.6901408450704223
5414,G26016305414,1980,Michigan,Wayne,Census Tract 5414,2601630541400,3047,2754,225,9,28,31,90.38,7.38,0.3,0.92,1.02,848,378,69.17,30.83,321,161,5414.0,Yes,848,378,2,12,791,41,0,5,0,361,9,0,7,0,4,29,101,213,190,110,49,53,27,2,1,0,0,26118,4.834905660377359
